,Full_text
125,"There has been a great deal of misinformation generated recently about President Bush's Clear Skies Initiative. While our administration certainly welcomes a debate over the best way to reach our goal of cleaner air for all Americans, we respectfully suggest that this issue is too important to be decided on anything other than the facts. So here they are:\The Clear Skies Initiative will, over the next decade, achieve substantially greater reductions in air pollution from power plants than are attainable under current law.\Clear Skies will reduce emissions of sulfur dioxide by 73 percent, of nitrogen oxides by 67 percent, and of mercury by 69 percent over today's levels.\Clear Skies will achieve these reductions more quickly and with greater certainty than under current law.\Clear Skies will bring much better results than under the current Clean Air Act. The same is true for the two other pollutants covered under Clear Skies.\The program's mandatory cap and trade approach is modeled on the Acid Rain Trading Program, the most successful clean air program in history, having achieved more tons of pollution reduction than all other 1990 Clean Air Act programs combined.\Compliance with the Acid Rain Trading Program is at virtually 100 percent, without the need for litigation that delays results.\The Clear Skies cap-and-trade approach will not harm air quality in Philadelphia or in any other part of the country. In fact, the program's stringent caps will improve air quality in every region affected by pollution from power plants.\Clear Skies will allow us to achieve historic reductions in air pollution from power plants without causing disruptions to the power supply or sending electricity prices sky-high.\President Bush's initiative is a clear winner for all Americans. It will help prevent tens of thousands of asthma attacks, save thousands of lives, and again reveal the scenic vistas in our national parks that have been shrouded in haze for too long.\Clear Skies also recognizes that we don't have to stop progress to stop pollution. Given advances in pollution-controlling technologies, we can protect the health of our environment while also protecting America's economic health.\I am confident the Congress will see the wisdom in the Clear Skies Initiative once members see the facts.\The simple truth is that America's air will be cleaner, sooner, and at less cost to consumers under Clear Skies than under the current Clean Air Act. What's at stake is nothing less than a healthy future for us and for our children and grandchildren.\Christine Todd Whitman is administrator of the Environmental Protection Agency.\ \ \Credit: By Christine Todd Whitman"
126,"The effect of waste coal on the environment will be the subject when the Joint Legislative Air and Water Pollution Control and Conservation Committee holds a public hearing Friday at 10 a.m. at the Strand, 110 W. Blaine St., McAdoo.\The purpose of this hearing is to hear from local waste coal generation industry experts and stakeholders about the environmental and economic impact of a proposed carbon cap-and-trade program on Pennsylvania’s energy sector.\Former mining towns such as those in Schuylkill County are familiar with the harmful impact that waste coal has on the environment - particularly acid mine drainage which pollutes our waterways.\For the past 30 years, Pennsylvania’s waste coal generation plants have been responsible for safely removing millions of tons of waste coal annually. In addition to getting rid of this pollution source, these plants have utilized the waste coal to create electricity and generate power.\Those who are slated to testify at the hearing will include Vince Brisini, director of vnvironmental affairs, Olympus Power LLC; Henry Zielinski, fuels manager, Northampton Generating Co.; Jaret Gibbons, executive director, Anthracite Region Independent Power Producers Association; Robert Hughes, executive director, Eastern Pennsylvania Coalition for Abandoned Mine Reclamation; John Bland, business manager, Boilermakers Union Local 13, Philadelphia; Matthew Cochran, asset manager, Olympus Power LLC; John Rampolla, chief financial officer, Gilberton Coal Co.; William Reichert, president, Schuylkill Headwaters Association; and Terry Kaufman, former senior mechanic, Northeastern Power Co.\The Joint Legislative Conservation Committee is a nonpartisan, bicameral service agency of the Pennsylvania General Assembly specializing in issues related to the Commonwealth’s diverse natural resources. Each legislative session, the Committee hosts a series of forums, hearings and events where guest speakers present information to members, staff and the public on topics related to the environment, energy and conservation.\To find out more about the Committee, visit jcc.legis\.state.pa.us."
127,"
Pennsylvania and 14 other states scored a major victory for environmental and public health Friday, when the U.S. Court of Appeals for the District of Columbia Circuit overturned a dangerous Bush administration policy on regulating mercury.
\
The states had adopted rules mandating reductions in mercury emissions by coal-fired power plants, the chief source of the emissions. The Bush administration imposed a ""cap and trade"" rule, by which plants that emit mercury beyond the standards may buy credits from plants with emissions below the standard. That might work for some other types of emissions, but not for mercury, a dangerous neurotoxin. The problem with the cap and trade system is that it could have precluded any actual reductions of mercury pollution, allowing further contamination of waterways.
\
Power plants nationwide spew about 48 tons of mercury into the environment each year. That doesn't sound like much until you consider that a fraction of a teaspoon of mercury is enough to render fish in a 25-acre lake to be unfit for human consumption.
\
Pennsylvania and the other states were correct to insist on actual reductions of mercury emissions from every power plant. The administration should accept the court's decision.
"
128,"WASHINGTON -- Two top Senate Democrats are set to introduce a climate-change bill this week that would put new limits on carbon emissions, as world leaders prepare for a climate summit in Denmark after agreement last week by the G-20 nations on phasing out subsidies for fossil fuels.\Sens. Barbara Boxer, D-Calif., who chairs the Senate Environment and Public Works Committee, and John Kerry, D-Mass., will reportedly unveil their bill tomorrow after months of closed-door meetings.\The bill will be modeled largely on legislation passed by the House in June that aims to cut carbon emissions by 17 percent by 2020 and more than 80 percent by 2050, compared to 2005 levels, reported ClimateWire and other publications.\But it's unclear how far the bill will get this year, or how fast. The bill from Ms. Boxer and Mr. Kerry would come as senators are intensely busy with health care legislation, President Barack Obama's top domestic priority. Mr. Obama is aiming to sign a health care overhaul this year that would cut costs and cover the uninsured.\At the same time, the Boxer-Kerry bill also comes just over two months before a Dec. 7 meeting in Copenhagen, where world leaders are hoping to finalize a new agreement to reduce greenhouse gases. At last week's G-20 meeting in Pittsburgh, leaders pledged to ""intensify [their] efforts, in cooperation with other parties, to reach agreement in Copenhagen."" They also agreed to slash subsidies in the ""medium term"" for oil and other fossil fuels.\A climate-change bill faces a steep climb in the Senate after passing the House on a narrow 219-212 vote in June. Republicans have consistently portrayed Democrats' efforts to reduce global warming as a tax on families and businesses, and say it will lead to loss of jobs and U.S. competitiveness. Moreover, Democrats from industry-heavy states like Ohio and Michigan want breaks for manufacturing industries that would be affected by the legislation's caps on emissions.\Mr. Obama argues that the House bill will create jobs through new energy investments, but critics say the ""cap and trade"" system at the heart of the bill amounts to a tax. Under the ""cap and trade"" system, companies would buy and sell permits to meet emissions limits."
129,"Pittsburgh used to be called ""The Steel City."" Today we are home to health care, technology, robotics and financial services companies, and when it comes to higher education, we can still boast about University of Pittsburgh and Carnegie Mellon. \Thanks to its business diversity, Pittsburgh is economically strong. The city added jobs in 2008 while, at the same time, our nation slipped into recession and unemployment began to climb. \I am concerned that the Waxman-Markey climate change bill could confront Pittsburgh with a second recession, one it may have difficulty overcoming. The bill features a cap-and-trade system to reduce greenhouse gas emissions. But cap-and-trade is rife with complexities and subtleties that would make it easy to manipulate. Congress is already making backroom deals to give away free carbon allowances to favored companies, not mindful of the billions of dollars the carbon credits are worth. Since there's no free lunch, someone will have to pay for that pork. Who? You, me and the environment. \I would like to see progressive, transparent and positive climate change policy, but hold the pork."
130,"
They are two fallacious arguments aimed at the same source.
\
First is a John McCain television commercial about the high price of oil, and in it blame is squarely put on the shoulders of a single junior senator from Illinois who hasn't yet finished his first term and does not serve on the Senate Energy and Natural Resources Committee.
\
You can probably figure out who the McCain camp wants us to blame for the pain at the pump.
\
Second is a Web ad by the Republican National Committee targeting Democrat Barack Obama's much-discussed, much-covered speech in Berlin, where he talked about eliminating walls between cultures and races, a speech heard by an estimated 200,000 people.
\
McCain's response? Equate Obama, a Harvard Law School-educated presidential nominee with a rare flair for rhetorical eloquence, with two bimbo starlets, Britney Spears and Paris Hilton.
\
While the midsummer timing may seem early in the election season to launch attack ads, they're indicative of McCain's predicament: being on the wrong side of popular opinion on just about every major issue in the campaign.
\
The war in Iraq remains unpopular. A majority of registered voters have said they've experienced some form of financial hardship in the last year, and two-thirds said they believe the government can fix their problems. Those who believe health care is the most important issue favor Obama by an overwhelming majority - and so do those who are concerned about the economy.
\
All McCain and the GOP have left in their arsenal are ad hominem attacks to tear down the pristine image of Obama as savior to the nation's ills. McCain already has name recognition, and according to Reid Wilson of RealClearPolitics.com, the only thing the Arizona senator needs to complete the formula for a successful presidential campaign is to convince people not to vote for his opponent.
\
That's hard to do when Obama's singing the song a majority of people want to hear. All McCain has left is to strike at Obama's image, and you can expect the attack ads to keep rolling out all summer long.
\
McCain has at least opened an advantage on Obama in one area: energy.
\
Using the last Franklin & Marshall College poll of voters nationwide, it's not difficult to see why McCain's up in this area, and Obama would be wise to curtail his message on gasoline prices and energy policy so as to effectively counter McCain.
\
Nearly 40 percent of those polled said the economy is the No. 1 issue of the election, with energy policy garnering only 5 percent. The environment isn't even on the list.
\
A closer look, though, shows that three-fourths of the respondents said some sort of financial trouble, and high gasoline prices or health insurance costs or the economy in general, are the most important issues facing them personally. Again, the environment doesn't even make an appearance.
\
This is a pocketbook election. So it's no wonder McCain's winning on this front when he has people convinced expanded domestic oil drilling will save them dollars.
\
It's a false formula, because any savings wouldn't impact our bank accounts for years, even decades, and it's quite possible the growing worldwide demand for oil will swallow up potential savings. But those are the dirty details missing in McCain's message. For now, he's telling the American people that more domestic oil drilling equals savings at the pump.
\
A look at Obama's energy platform illustrates why he's struggling to get traction on this issue. He's advocating a complex cap-and-trade formula to reduce carbon emissions; incentives to stop deforestation; funding development of biofuels; making old manufacturing sites green; encouraging geothermal, solar and wind electricity use; and much more.
\
Catch a theme there? Obama's message is about saving the environment - probably something he's trying to utilize as an appeal to his party's base - but while these pursuits may indeed protect the natural world, it's not clear how they will save the American people money.
\
If gas prices continue to hover around $4 a gallon, it could be the issue propelling McCain to an upset. Obama would be wise to explain how his policies not only save air, land and water but money, too.
\
I feel great and am confident that the treatment and care I received will allow me to return to serving the people of the 36th Senatorial District in the manner they expect.
\
- State Sen. Mike Brubaker after undergoing surgery to combat prostate cancer.
\
The office was created to track where tax dollars are being spent, and that should include how my tax dollars and your tax dollars are being spent in the Legislature.
\
- GOP nominee and Lancaster County resident Chet Beiler on how the state auditor general cannot investigate the Legislature's spending.
\
E-mail: dpidgeon@lnpnews.com
"
131,"WASHINGTON -- A group of coal state senators including Pennsylvania's Bob Casey Jr. and Arlen Specter have negotiated protections for the coal industry into a draft of climate change legislation. \But both Mr. Specter and Mr. Casey are withholding full support of the chairman's mark, released Friday by Sen. Barbara Boxer, D-Calif., because of concerns about how Pennsylvania would be affected by a transition away from fossil fuels. \The bill would give coal plants advance payments to take measures to reduce emissions, provided that the projects would cut emissions by at least 50 percent. It would mandate that coal plants cut emissions by using carbon capture and storage technology by 2020, but only if the technology is available on a large scale at that point. \The provisions were negotiated in meetings over several months among the staffs of several senators from coal states, in a group chaired by Tom Carper, D-Del. \Sens. Robert Byrd, D-W.Va., Joseph Lieberman, I-Conn., Max Baucus, D-Mont., Amy Klobuchar, D-Minn., and Mark Warner, D-Va., participated as well. \The interests of coal were balanced against the wishes of some of the more liberal members of the Environment and Public Works Committee, which will hold hearings on the bill starting tomorrow. The White House, environmental groups such as the Sierra Club and coal industry players have been kept abreast of the negotiations. \Heavy industry has opposed the bill for its aggressive greenhouse gas reduction targets: a 20 percent reduction by 2020 and an 83 percent reduction by 2050. Those targets go further than the ones in the Waxman-Markey climate bill that narrowly passed in the House of Representatives in June. Both bills create a cap-and-trade market where big emitters can trade pollution credits. \A likely result of the bill's passage would be a shedding of jobs in the coal industry with an increase in so-called ""green-collar jobs"" in renewable energy fields. Protecting those who lose their jobs and retraining them for green jobs is also on the minds of Pennsylvania's senators, both Democrats. \""The coal issues we're still working through,"" Mr. Casey said. \He said his office is ""trying to push hard on wages and doing our best to make people whole who are adversely affected by a climate bill, both individuals and communities. ... I think that's essential and I don't think we can pass a bill without it."" \Cecil-based coal producer Consol Energy is against the legislation, as long as it keeps the emissions reductions targets, which spokesman Tom Hoffman last week said are unrealistic. The American Petroleum Institute and the ranking Republican on Environment and Public Works, Sen. James Inhofe of Oklahoma, issued statements denouncing the chairman's mark within minutes of its release on the grounds that it would raise costs for America's energy consumers. \Still, Mr. Specter, who sits on Environment and Public Works, said he's confident that business and environmental groups can find middle ground on the bill. \""I think we can deal with environmental concerns and global warming and still maintain a vibrant coal region,"" Mr. Specter said last week. \""There's going to be a lot more negotiation. We haven't had the hearings yet. We've got a lot of work to do."""
132,"President Bush wants Americans to have clean air - after he's out of office.\Yesterday, the President proposed legislation to regulate pollution from power plants, but it doesn't take full effect until 2018.\He calls his ""Clean Skies"" proposal ""the most significant step America has ever taken"" to reduce smog, soot and acid rain. Not exactly. In fact, if he left current rules alone, more pollution could be eliminated - and six years sooner, according to his own Environmental Protection Agency.\So why this assault on the Clean Air Act, supported so strongly by his father? To give industry ""flexibility.""\The same reasoning drives his voluntary greenhouse-gas reduction program, also announced yesterday. Basically, the President believes Americans should trust energy companies to do the right thing for the environment.\Companies like Enron?\He complains that current environmental regulations only create an endless cycle of litigation. Yet Attorney General John Ashcroft last month declared that lawsuits against 51 power plants over failure to install pollution controls were justified. Further, if the companies had complied with the rules, they would not have been sued.\The Clean Air Act, passed in 1970 and amended in 1990, has steadily improved air quality for all Americans. Still, smog and soot contribute to millions of asthma attacks and thousands of premature deaths each year.\The act needs to be strengthened, not weakened. Congress should reject Mr. Bush's plan in favor of a bill sponsored by Vermont Sen. Jim Jeffords, which tightens up existing law.\Mr. Bush recommends a ""cap and trade"" system, which sets a limit on emissions of sulfur dioxide, nitrogen oxide and mercury. Plants that could not meet the ""cap"" could buy pollution credits from cleaner plants.\In theory, ""cap and trade"" could work if the cap were set well and the trade geographically restricted. (The Jeffords bill has its own emissions trading.) But if the rules aren't carefully crafted, air quality could worsen in specific regions, such as this one, even as national air quality measures improved.\For example, a dirty power plant in Pennsylvania could buy credits from a cleaner plant in Illinois. Overall, U.S. pollution levels decrease, but in, say, Southwest Philadelphia, they stay the same or increase.\Mr. Bush insists on making environmental progress contingent on the health of the economy, but asthma doesn't consult the Dow Jones average. Pollution damages health in both bull and bear markets. Plus, many antipollution upgrades increase efficiency, saving money in the long run.\The President's ""Clean Skies"" initiative is really just a smoke screen.\ \ \Credit: "
133,"
To the Editor:
\
As the $789 billion stimulus package attempts to pull our country out of recession, we need to remember our fragile economic condition when addressing climate change -- an issue bound to be a ""hot"" topic this year.
\
Living in rural Pennsylvania almost all my life, I know dealing with climate change is important to protect the environment.
\
However, at a time when we're trying to grow businesses and create jobs, we should adopt a climate change solution that reins in emissions, but doesn't cause more economic turmoil.
\
And more turmoil is inevitable if our country goes with a complex carbon cap and trade program. Mandating companies to buy and sell emissions allowances would be expensive and difficult to monitor. It would nurture more market manipulation and corruption -- something everyone has had enough of.
\
To foster new energy technologies with lesser carbon footprints, our nation needs a stable, growing economy. As our country bares the weight of the sub-prime mortgage and Wall Street crises, we need to steer clear of risky dealings like a cap and trade program.
\
A better policy for coping with climate change would be a carbon tax. This simple, transparent policy would maintain economic stability while reducing emissions and encouraging investment in energy research and development. Sounds like a win-win to me.
\
Ron Stump
\
Gordon
"
134,"
Calling mercury pollution a ""life issue,"" the state's top environmental official Tuesday implored citizens to get behind a push for more stringent emission regulations.
\
Dismayed by a new mercury reduction rule adopted by the U.S. Environmental Protection Agency, Department of Environmental Protection Secretary Kathleen A. McGinty appealed especially to caregivers of populations susceptible to mercury's adverse health effects to join in an effort to get Pennsylvania to enact stricter standards than the federal mandate.
\
""Mercury needs to be one of the things you're concerned about,"" Mrs. McGinty said during a meeting with the editorial board of The Times-Tribune.
\
""I hope we can bring people around on it.""
\
One in six children are born with dangerous levels of the neurotoxin, she said. Pennsylvania pumps about five tons of mercury into the air each year, second only to Texas.
\
If successful, Pennsylvania will be the fifth state in the nation to adopt standards that are tougher than the EPA requirements.
\
In May, Pennsylvania joined 10 other states in suing the EPA over its new regulation for curbing mercury emissions from power plants. The rule, which took effect July 18, calls for a 70 percent reduction in emissions by 2018 and establishes a cap-and-trade program, allowing companies to purchase emission credits from other, cleaner plants.
\
State officials have decried the federal rule as short-sighted and said the trade program will create mercury hot spots at power plants. Gov. Ed Rendell last month announced a state-specific plan that aims to cut emissions by 90 percent within nine years and eliminates the cap-and-trade option.
\
Mercury can remain active in the environment for 10,000 years and poses special risks to pregnant women, children, subsistence fishermen and recreational anglers, according to DEP. Mercury exposure is linked to brain damage and nervous system problems in children and heart and immune system damage in adults.
\
""This is a life issue,"" she said. ""It is substantially related to whether the unborn face a very real health threat.""
\
Mrs. McGinty touched on several other topics during meeting, including the state's clean energy and abandoned mine land reclamation initiatives.
\
The state has invested about $25 million on about 60 mine reclamation projects in Lackawanna County in the last few years, she said.
\
""If we just look at these the right way, they're economic opportunities in disguise,"" she said of the state's environmental wealth, from wind and water to mine-scarred lands.
\
Contact the writer: cbirk@timesshamrock.com
\
Credit: STAFF WRITER
"
135," President Bush's plan for sweeping changes in the Clean Air Act is set to go before a deadlocked Senate Environment and Public Works Committee today, with nine members for it and nine against.\ A tie vote would kill the bill, known as the ""Clear Skies Act of 2005,"" at least as far as action by the committee is concerned.\ The measure would repeal existing Clean Air Act provisions that require owners of power plants to install the best available equipment for removing mercury and oxides of nitrogen from power plant smoke.\ In their place, it would install ""cap-and-trade"" systems in which operators of coal-burning power plants that meet pollution standards would earn allowances, which they could sell to those that do not.\ Proponents, including President Bush, say such systems are more efficient and remove more pollution faster than existing control requirements.\ A 1990 cap-and-trade law for sulfur dioxide, which is generally regarded as successful, would be broadened and extended.\ It also contains a ""transitional"" provision that would give states and metropolitan areas now under federal mandate to reduce ozone pollution until 2018 to come into conformity with federal standards.\ The measure's two sponsors, Sen. James Inhofe, R-Okla., chairman of the committee, and Sen. George Voinovich, R-Ohio, were still lobbying late yesterday for the one additional vote necessary for approval.\ Inhofe says the Clear Skies plan proposed by President Bush on Valentine's Day, 2002, is the most aggressive air pollution control measure any president has ever asked Congress to pass.\ Opponents say the air would be cleaned more quickly under existing air pollution controls.\ All seven Democrats on the committee have announced their opposition to the bill, along with Independent James Jeffords of Vermont and Republican Lincoln Chafee of Rhode Island.\ Inhofe, Voinovich and the remaining seven Republicans, including freshman Sen. Johnny Isakson of Georgia, are on record in favor of recommending the bill for passage by the full Senate.\ Without the committee's approval, it would take difficult parliamentary maneuvers to bring the measure before the full Senate, and members of the staffs of Jeffords and several Democrats appeared confident yesterday that the bill was dead.\ Jeffords has authored his own Clean Air Act amendment, which would set more stringent limits for sulfur dioxide, oxides of nitrogen and mercury, and create a regulatory regime for carbon dioxide, believed by most scientists to be the major cause of global warming.\ Jeffords and the seven Democrats last week appealed to Inhofe to ""work with all of us to develop multi-pollutant legislation that will improve our nation's air quality faster than current law.""\ But Inhofe says that over the past three years the president's Clear Skies plan ""has been debated and re-debated and was the subject of over 20 committee hearings.""\ And Voinovich, chairman of the subcommittee with jurisdiction over Clean Air Act legislation, has said Congress must act early this year if it is to pass changes in the law.\ Voinovich warned at a hearing by his subcommittee last month that the existing law is forcing electric utilities to switch from coal to natural gas.\ This drives up the price of gas and forces jobs - as well as air pollution - to other countries, he said.\ The polarity of the committee is evident in the way the voting records of its members are ""graded"" by the League of Conservation Voters.\ Eight of the nine Republicans who have said they will vote for the bill were rated ""zero"" for votes last year on environmental issues. These include Isakson and two other freshmen senators, Jim DeMint of South Carolina and David Vitter, who were in the House of Representatives.\ Of the nine members who say they will vote against the bill, five - Jeffords, Hillary Clinton of New York, Joseph Lieberman of Connecticut, Barbara Boxer of California and Frank Lautenberg of New Jersey are rated 100 by the environmental group."
136,"The health-care debate has been so combustible that the political fire is in danger of sucking the oxygen out of other important congressional business. That can't be allowed to occur, because the other concern about health -- that of the planet -- will only be hurt by delays.\On June 26, the House of Representatives by a narrow margin -- 219-212 -- passed the American Clean Energy and Security Act, HR 2454, which would wean the nation away from fossil fuels with incentives to encourage alternative energy sources such as wind and solar.\The payoff would come at several levels -- the creation of new jobs in green industries, greater national security by lessening the nation's reliance on importing oil from dubious foreign regimes and reduction of global warming gases (of course, less pollution also benefits the overall health of the American people).\Using a cap-and-trade system -- a cap would be set on overall emissions, but companies could buy or sell credits to comply -- the bill would reduce emissions in stages resulting in an 83 percent reduction over 40 years. While climate change still has its skeptics, despite the ever-growing body of evidence, even the Pentagon has become concerned about the implications of a planet convulsed by global warming-linked upheavals.\Before health care became demagoguery's cause du jour, the climate bill was the focus of dire predictions that are sure to be soon revived. The critics say cap-and-trade is just a tax increase on businesses. No, it is a market mechanism offered as a more palatable alternative to a direct carbon tax.\Critics say that it will bankrupt the country, but the Congressional Budget Office estimates that the cost per household by 2020 will be only $175, which is less than the likely rise in the cost of cable TV over that period. They say it will kill jobs, but the potential for job growth is huge. A recent study by a project of the Pew Charitable Trusts found that green energy jobs are already exploding at a rate of 9.1 percent a year. In 2007, Pennsylvania had more than 38,700 of them.\It is not only environmentalists who support this bill. Groups with a personal stake in jobs and a good economy -- ranging from the United Steelworkers to Alcoa -- are backing the bill as a reasonable and much-needed step for the nation to take.\It is now up to the Senate. Supporters of the bill expect it to be introduced in the Committee on the Environment and Public Works shortly after the summer recess, on Sept. 8 or 9. Democratic Sen. Arlen Specter of Pennsylvania is a member of that committee.\In the House, Rep. Mike Doyle, D-Forest Hills, provided leadership that helped make the difference, and we hope Sen. Specter and his colleague Sen. Bob Casey will now pick up the ball and run with it. This bill is good for the planet and for America's place in it. It cannot be allowed to die."
137,"
Maybe Joe Barton finally did it. Maybe the Texas congressman's rash rush to hold BP's hand will wake up Americans to the daunting reality of today's ultrapartisan politics, where nothing is good if it bears the other team's brand.
\
Most Americans are likely pleased that President Obama's measured belligerence led BP to announce a $20 billion escrow fund to aid victims of the Gulf oil spill. Barton, though, had the gall to call the deal a ""shakedown,"" casting the Britons as poor innocents being preyed upon by the voracious Obama.
\
It was bad enough that his fellow Republicans could barely wait for Obama to make his prime-time speech on the oil spill Tuesday night before they pounced on him. House Republican leader John Boehner issued a statement blasting Obama before the president uttered his first word.
\
Midway through the speech, a statement was released by national Republican Chairman Michael Steele accusing Obama of ""manipulating this tragic, national crisis for selfish political gain,"" and playing ""Chicago-style politics.""
\
What sin, you might ask, led to such verbal flagellation? Obama dared mention this country needs a new energy policy that is less dependent on oil and other fossil fuels. ""I say we can't afford not to change how we produce and use energy - because the long-term costs to our economy, our national security, and our environment are far greater,"" he said.
\
A day after Obama's speech, Boehner accused him of planning to ""exploit the oil spill crisis by forcing a job-killing national energy tax through Congress."" Obama never said the words cap and trade, but that didn't stop Boehner from suggesting that idea was up the president's sleeve.
\
This gamesmanship needs to stop. Only a year ago, there was wide consensus that this country should impose strong measures that lead industries to reduce the carbon dioxide emissions that cause climate change. Today, politicians ignore science and deny global warming even exists.
\
For 20 years, this country has had a cap-and-trade program that has helped reduce the sulfur dioxide pollution that causes acid rain. But it was imposed before the current partisan rancor that has Democrats and Republicans so locked in battle they can hardly agree on the time of day.
\
Remember when Sen. John McCain was celebrated for being willing to reach across the aisle? You hardly hear his name these days; he's too afraid of being accused of cozying up to Democrats by his Aug. 24 primary opponent, former GOP Congressman J.D. Hayworth. Remember when McCain was a leader on immigration reform? He's turned tail and is running away from the issue.
\
So, who will stand up and cross party lines for a new energy policy that makes sense? Obama was absolutely right to connect the dots between the Gulf tragedy and America's gluttonous appetite for oil. This is exactly the time to push for a move to boost alternative energy sources.
\
People like Joe Barton, who prefer to weigh every initiative on the scale of political expedience, can't be allowed to stand in the way of this nation's progress - on energy or anything else. But if this oil spill that has cost lives and is costing livelihoods can't motivate Washington to see past the next election, then what will?
\
"
138,"THE CLIMATE crisis is already hitting Pennsylvania, raising temperatures and increasing our days of extreme heat alongside the impact of floods and landslides — but some lawmakers are forcing an old debate that will lead to no action at all.\That’s the only conclusion an honest observer could draw from the effort to block Pennsylvania from joining the Regional Greenhouse Gas Initiative (RGGI) — a compact of 11 New England and Mid-Atlantic states, with over a decade-long track record, to reduce carbon emissions and bring home revenue.\RGGI is a carbon emission cap-and-trade program — not a new or radical idea. It sets a total carbon allowance for power plants operating within states that belong to the compact. A power plant then can either transition toward cleaner energy or buy CO2 allowances, with revenues from these purchases going back to RGGI states.\In October 2019, Gov. Tom Wolf signed an executive order instructing the Department of Environmental Protection (DEP) to start drafting regulations to join RGGI. For nearly two years, the DEP has been going through a long regulatory process with multiple stakeholders — including the legislature.\The DEP estimates that by joining RGGI in 2022, Pennsylvania would be able to cut carbon emissions by at least 25.5% by 2030. Considering that Pennsylvania accounts for nearly 1% of greenhouse gas emissions worldwide, that reduction could have global significance.\What makes RGGI appetizing to states, and should to Pennsylvania, is that revenue from the purchase of power allowances goes right back to the state. The program has so far brought in more than $139 million for New Jersey to invest in clean energy and emission reduction in 2021 alone. DEP estimates that RGGI will bring the commonwealth nearly $2 billion and net 30,000 jobs between 2022 and 2030.\Revenue, jobs, better health, reduced emissions — these are the opportunities the state Senate is trying to block in Pennsylvania.\On June 14, the Senate passed a bill advertised by Republicans as “requiring Legislative Approval for Imposing a Carbon Tax.” Although RGGI does not include such a tax, the bill is an effort to prevent Pennsylvania from joining the compact under the guise of legislators wanting to be involved. A similar bill passed both chambers in September 2020, and was rightly vetoed by Gov. Wolf. But the current bill has received more Democratic support in the Senate — including from Philadelphia’s Sen. Tina Tartaglione — and is now going to the House.\Sen. Gene Yaw, the Republican chair of the Environmental Resources and Energy Committee who discloses income from oil and gas companies year after year, claims RGGI would put “hardworking Pennsylvanians out of work.” That is exactly the kind of backward-looking view that leaves workers in polluting plants vulnerable to their jobs’ inevitable disappearance. The operator of the Cheswick Generating Station, a coal-fired power plant outside of Pittsburgh, announced the plant’s closure this month — along with closures of coal plants in Ohio and Maryland, only the latter a RGGI state.\Inaction abandons workers. RGGI and investment in the transition to clean energy manages the decline.\RGGI is also merely one starting point for mitigating the climate crisis. It addresses just one type of emissions (carbon) in one type of sector (power). RGGI does nothing to tackle, for example, methane — agreenhouse gas that leaks from fracking wells and traps more heat in the atmosphere than does CO2. Following a recent study on the impact of methane emissions, the executive director of the United Nations Environment Programme said: “Cutting methane is the strongest lever we have to slow climate change over the next 25 years.”\Instead of debating RGGI, Pennsylvania should join speedily, and the legislature should debate how to most equitably use the revenue both to support those who work in polluting plants and to address environmental injustice. Then the state could address the big-ticket items: how to move away from fracking and liquefied natural gas pipelines to reduce methane emissions.\The opportunities of investment in renewable energy and infrastructure improvements go well beyond the jobs and revenues RGGI would bring in. But as long as even a tested, market-based, cap-and-trade program meets such vigorous opposition, Pennsylvania will be stuck in the polluting past — not doing its part to protect its own residents, nor its fair share for the rest of the world."
