17," Re ""EPA Aims to Combat Dirty Air With Trading Systems,"" Dec. 5: I am astonished that the Bush administration would cut the effective plans of the Clinton administration to drastically reduce emissions of mercury from power plants and instead propose a ""cap and trade"" program that would allow individual power plants to buy the right to highly pollute their local communities and environments. Is anyone in the federal government looking out for the welfare of ordinary Americans?\ Jonathan Matthews\ Valley Village"
18," Washington --- A group of senators introduced a resolution Wednesday to block a Bush administration plan that environmentalists say coddles industries responsible for mercury pollution.\ At issue is an Environmental Protection Agency move to install an industry-backed ""cap-and-trade"" plan in which power companies could buy and sell allowances for releasing mercury into the air from coal- burning power plants.\ Alarmed at evidence of fetal brain damage caused when pregnant women are exposed to mercury, more than 600,000 Americans have contacted the EPA in recent years, objecting to plans to set up the pollution-swapping system.\ Although supporters of the Senate resolution acknowledged that it may never pass, the measure has more than enough sponsors --- 32 --- to force a vote by the full Senate.\ An identical resolution was introduced late Wednesday in the House, with five co-sponsors, including House Minority Leader Nancy Pelosi of California.\ ""It will be an uphill fight, but this is our best opportunity to hold senators accountable on this very important issue,"" said Felice Stadler, a mercury specialist at the National Wildlife Federation.\ Spokesmen for electric power interests that lobbied hard for the cap-and-trade plan ridiculed the resolution.\ Scott Segal, head of a lobbying organization that represents Southern Co. and other coal-burning utilities, called it ""yet another attempt to gum up the works of mercury regulation in the United States.""\ ""Even though the senators argue for faster regulation of mercury emissions, today's petition is a recipe for delay and uncertainty in federal mercury policy, much to the detriment of the American people,"" said Segal, director of the Electric Reliability Coordinating Council.\ Dan Riedinger, spokesman for the Edison Electric Institute, a trade group for the electric power industry, said the stringent regulation anticipated in the Clinton administration declaration would not have held up in court.\ ""Had the agency adhered to this plan as critics of the current rule would have preferred, the resulting regulation would have fallen in the courts like a house of cards in a hurricane,"" he said.\ EPA spokeswoman Eryn Witcher said the resolution ""threatens to delay the world's first mercury regulation on power plants --- a regulation that will cut harmful emissions by 70 percent nationwide.\ ""EPA and the Bush administration continue to feel strongly that we must act now to effectively reduce mercury emissions from power plants,"" she said.\ If passed by both the House and Senate, the resolution would overturn a regulation that the EPA used to rescind a Clinton administration declaration requiring reduction of mercury emissions from coal-burning electric power plants.\ The Senate ""resolution of disapproval"" was introduced Wednesday under the Congressional Review Act, a law passed as part of the Republican Contract with America to give Congress a simple means of vetoing regulations imposed by federal agencies.\ Chief sponsors were Sens. Patrick Leahy (D-Vt.), Susan Collins (R- Maine) and James Jeffords, a Vermont independent. Senators from California, Hawaii, Oregon, Minnesota and other states signed on as co-sponsors.\ Complaining that Senate Environment and Public Works Committee Chairman James Inhofe (R-Okla.) had refused to hold ""a single hearing"" on the EPA mercury rule, Leahy said the administration and Senate Republican leaders had tried ""to avoid any public daylight"" on the matter.\ ""Their aim is to keep the public in the dark, and I would guess that most Americans in fact do not know what EPA and the big polluters have been up to with this rule.""\ Senate rules require a floor vote on the resolution if 30 senators request it.\ CAPTION: KEN CEDENO / Bloomberg News Sen. Pat Leahy (D-Vt.) says the Bush administration and Republican leaders are trying ""to keep the public in the dark"" on the mercury emissions plan."
19,"The Obama administration plans to push ahead with efforts to aggressively limit greenhouse gas emissions and fight global warming despite fears that it could further slow the recessionary economy.\Instead of backing away, the administration plans to portray the limits as a boost for America's ""clean energy economy,"" according to congressional leaders and energy experts who have talked with top Obama advisers. The step would spur competitiveness and promote investment in renewable alternatives to imported oil, the government will argue.\At issue is the so-called cap-and-trade initiative, under which the government would set limits on carbon emissions by power plants, factories and other installations but allow those that emit more to buy or trade permits with companies and facilities that emit less than the prescribed limit.\The idea is that raising the cost of pumping more carbon into the atmosphere would encourage companies and other emitters to cut back, thus reducing a principle cause of global warming.\""If we don't put a price on carbon,"" said Sen. Barbara Boxer (D-Calif.), chairwoman of the Senate Environment and Public Works Committee, ""we'll never get these clean energy sources online.""\But cap-and-trade would amount to a tax, raising energy costs. And several independent studies have suggested that emissions limits could be a drag on economic growth, a concern raised frequently by opponents of climate change legislation.\""The whole economic issue will be front and center in the debate on this,"" said Eileen Claussen, president of the Pew Center on Global Climate Change, who has discussed President Barack Obama's global warming plans with senior administration officials ""on both sides.""\Polls show voters increasingly losing interest in the global warming issue. By pressing ahead anyway, Obama would be sticking with a program he said during the campaign would be a high priority of his presidency.\""There's a general consensus that things are going to be done with climate"" in Washington this year, said Daniel Yergin, author of the Pulitzer-winning ""The Prize: The Epic Quest for Oil, Money and Power,"" who recently updated his book with an epilogue on Obama and energy.\He added: ""We're going to go through a very intense national seminar on cap-and-trade and carbon tax.""\Details of the administration's approach are far from set, though Obama has repeatedly said he favors cap-and-trade. The administration will argue that greenhouse gas restrictions should be part of a two-pronged effort to stimulate renewable energy supplies and ensure demand for the megawatts they'd produce.\The first part is to invest heavily in wind power, solar power and biofuels, through the massive stimulus bill working its way through Congress. The second is to help that power compete with cheaper fossil fuels by pumping up fossil fuels' costs to reflect the potential economic damage from a warmed Earth.\Critics, including many Republicans on Capitol Hill, say those moves will only increase energy prices and hurt already-struggling families.\""I just have concerns on the impact on the economy with all of the issues of global climate change,"" said Sen. John Barrasso (R-Wyo.), who sits on the Senate's energy and environment committees, ""and what restrictions there's going to be, what expenses there's going to be for American taxpayers.\Economists generally agree that limiting emissions is likely to curb economic growth, at least in the short term. Peter Orszag, the former head of the Congressional Budget Office who now heads the White House Office of Management and Budget, told Congress last year that emissions limits would reduce long-term economic risks but ""also impose costs on the economy ... in the form of higher prices for energy and energy-intensive goods.""\Orszag also testified that the size of those costs could depend on whether the government sells emissions permits, and if so, how it spends the proceeds.\Environmentalists have recently pushed that idea one step further, arguing that if Congress passed emissions caps today, it could borrow against the future revenues from permit sales and spend the money on alternative-energy research and technology.\That would stimulate the economy and ""allow polluters to transition from a high-polluting environment to a low-polluting environment,"" said Andy Stevenson, a former hedge fund manager who is now a finance adviser for the Natural Resources Defense Council in New York.\Other experts are more skeptical. Subsidizing alternative energy could stimulate the economy, said Robert Shapiro, an economic adviser to former President Bill Clinton and now chairman of the U.S. Climate Task Force. But a cap-and-trade system, he said, ""would raise energy prices at a time when you're trying to increase consumption. ... It goes against everything [Obama] campaigned on.\Shapiro and many economists would prefer for the government to tax carbon emissions and refund the proceeds straight to taxpayers. The Democratic leaders working with Obama on climate legislation prefer cap-and-trade. So do a coalition of business leaders -- including Shell oil and the Big Three automakers -- who joined with some environmental groups to release an emissions-limit proposal earlier this month.\Boxer said Friday that she has learned from the defeat of a cap-and-trade bill in the Senate last year. She's set to unveil basic principles of a simpler, more focused plan within a week in hopes of passing a bill by year's end.\Her counterpart on the House Energy and Commerce Committee, Rep. Henry Waxman (D-Calif.) talks even more optimistically: He has promised a bill by Memorial Day.\----------\jtankersley@tribune.com\Get green news at one site\Tribune's Green page has news about recycling, jobs and getting eco-friendly at chicagotribune.com/green\Credit: By Jim Tankersley, Washington Bureau"
20,"
Mark gaffney
\
By Mark Gaffney
\
The economic meltdown, energy crisis and global warming are interconnected, and so are the solutions. By implementing the right policies, we can create jobs, secure our energy independence and power capacity, and protect natural resources for our future.
\
But we need a long-term strategy that provides better energy choices by driving investments to build, deliver and install clean energy solutions. We need energy policies that will support both a U.S. auto industry and other manufacturing and that are vibrant, competitive, technologically advanced and an integral part of the solution to global warming.
\
The cap-and-trade legislation will help take a balanced approach toward an economy-wide program that prevents foreign competitors from getting advantages over America companies. The nation should maintain a diverse energy portfolio that includes renewable energy, fossil fuels, nuclear and hydro electric. And solutions must protect individual industries and geographical regions from being disproportionably or adversely affected.
\
Such a strategy is the American Clean Energy &amp; Security Act, which is in the House Energy and Commerce Committee, which will help to create millions of new clean-energy jobs, reduce our dependence on foreign oil, encourage the development of cleaner, cheaper sources of energy, and dramatically cut the carbon pollution that causes global warming.
\
The historic changes in the legislation -- also known as the Waxman-Markey bill -- come with risks, and we must work to balance bettering the environment with job creation.
\
The Michigan congressional delegation has been working hard to protect and promote the auto industry, including garnering $50 billion in low-interest loans for automakers to retool their production facilities. U.S. Rep. John Dingell, D-Dearborn, deserves credit for leading the fight to secure 3 percent of the revenue from the auctioning of carbon emission permits, worth an estimated $10 billion to $20 billion over the next 20 years, for the auto industry to develop advanced technology vehicles.
\
Two labor-environmental groups, the Blue Green Alliance and Apollo Alliance, support this legislation.
\
We have seen other examples of trade unions working to both protect jobs and better our environment. Recently, union leaders stood with President Barack Obama when he announced new fuel-economy and tailpipe emission standards. This was truly an historic achievement, bringing together labor, industry, environmentalists and government in support of a comprehensive and consistent national policy.
\
While the resulting standards are aggressive, calling for a 30 percent improvement in fuel efficiency by 2016, they are achievable within the time lines proposed. And they can help to spur a renaissance in the American auto industry, creating new jobs as manufacturers restructure to build the clean energy vehicles of the future.
\
Creating a clean energy economy will be good for Michigan with the potential of thousands of new, well-paying jobs. According to the Michigan Department of Energy, Labor and Economic Development's ""green jobs"" report, from 2005 to 2008, more than 2,500 green jobs were added to Michigan's economy, a growth rate of 7.7 percent.
\
Green jobs also pay well; 13 of the top 15 sectors of green employment have weekly wages above the overall private sector weekly average. The Steel Workers union reminds us that each wind turbine built contain 250 tons of steel and thousands of machined parts.
\
We have an opportunity to rebuild our economy with millions of clean energy jobs, retool manufacturing, increase our energy independence and preserve the planet for future generations. It is time for the leaders in Washington to take the bold, forward-looking action that we need by passing the Waxman-Markey bill.
\
Labor Voices
\
Labor Voices columns are written for The News on a rotating basis by United Auto Workers President Ron Gettelfinger, Teamster President James Hoffa, Michigan AFL-CIO President Mark Gaffney and Michigan Education Association President Iris Salters. Look for Labor Voices every Wednesday in The Detroit News.
\
Labor voices Mark Gaffney is president of the Michigan AFL-CIO, a federation of state labor groups. E-mail comments to letters@detnews.com. Fax them to (313) 496-5253.
\
Credit: Mark Gaffney Special to The Detroit News
"
21,"Scientific opinion regarding the primary cause of global climate change is now deeply solidified - temperatures are rising, and human activity is the major contributor to the temperature increases. Congress must now act to address the challenge that climate change poses. \In the near future, the subcommittee I chair will advance for consideration by the House a mandatory control program for greenhouse gases. It will rely on the time-tested cap-and-trade methodology that we employed successfully in 1990 to control sulfur dioxide emissions. My goal in drafting the measure will be to protect\both the environment and the domestic economy. Legislation achieving this necessary balance will be difficult to craft, but it can be done.\There are certain components that will be critical to the formation of the program. It must be mandatory, and it must be economy-wide. It must have a bipartisan foundation and be \industry-supported, similar to each of the preceding major clean air enactments, all of which passed both chambers with large bipartisan majorities. Each CO2-emitting sector must contribute to the solution, and we must ensure that each sector has the tools necessary to do so.\Certain realities must be acknowledged. Our nation's primary source of electricity is our most abundant natural resource - coal. It accounts for 51 percent of electricity generation, with the Department of Energy estimating that coal use will grow to 57 percent in 2030. For the stability of our economy, coal must continue to be the major component of our fuel mix.\Coal is by far the least expensive fuel and we have a 250-year reserve of it in the U.S., the largest of any nation. We have no readily available fuel alternatives. Nuclear plants are being proposed but take years to build. Renewables are cost competitive only in select parts of the country that have an abundance of wind or solar resources. Natural gas is the next least expensive fuel, but we are already importing a significant portion of our daily consumption. If the utilities now burning coal switch to natural gas, the economy would be deeply dislocated. Prices would soar. Gas-dependent industries would suffer, and the 58 percent of homes in America heated with natural gas would experience severe financial distress. This deep economic harm can and must be avoided.\The key to our ability to impose carbon constraints without a radical and economically damaging change in the existing fuel mix is to hasten the development of CO2-capture-and-sequestration technologies. \CO2-capture technologies, such as integrated gasification combined cycle, oxygen-based combustion and retrofits for existing coal-fired plants using chilled ammonia, will soon enter the commercial market. These technologies for CO2 separation will be available in a few years. The technology challenge will be the identification of reliable and available storage caverns for CO2 sequestration. Sites must be thoroughly mapped, pressurized with CO2 and monitored for years to ensure their integrity before they can be certified for commercial use. Under current estimates, that work will not be completed until approximately 2025. \While the injection of carbon dioxide for enhanced oil and gas recovery has occurred for some time, oil and gas fields can accommodate only a small fraction of the billions of tons of CO2 that a cap-and-trade program will necessitate. Many other forms of storage media in diverse locations around the nation must be extensively evaluated, and legal issues surrounding sequestration must be resolved. Last year, a Department of Energy study reported that the U.S. has sufficient geological reserves to accommodate the injection of 900 years of carbon dioxide emissions. But preparing the storage sites will be expensive and will take time. \The recent MIT study ""The Future of Coal"" recommends federal government expenditures of approximately $460 million annually over about the next 10 years in order to bring carbon-capture-and-storage technologies to commercial use. Other estimates of the amount required range upward of $10 billion over the next decade. Appropriations would have to exceed current sums by orders of magnitude to meet these estimates. The preservation of national economic stability requires that any mandatory control program be accompanied by a corresponding financial commitment by government to this technical challenge. \In order to be digestible by our economy, the schedule for emissions reductions should impose the most severe reduction requirements beginning at the time CO2-capture-and-sequestration technologies become widely commercially available. However, significant reductions can be achieved even by coal-burning entities in the early years of the program while the sequestration technologies are being developed. By ensuring that our program includes access to widely available credit offsets, such as domestic agricultural CO2 sinks and verifiable international offsets from tropical rainforest protection, we can offer an affordable means by which emission reductions can be required and achieved in the near term.\In addition to investments in technology and the use of offsets to help facilitate near-term reductions, we must also ensure that the United States and the balance of the developed world are not alone in their efforts to solve this global problem. We must ensure that other nations - notably China and India - also institute greenhouse gas emission control programs or in reliable ways compensate for the CO2 emissions associated with items they export to the United States. Without developing nation participation, the imposition of controls by the United States could have a detrimental effect on our industries that are exposed to global trade. \Several interesting ideas have been proposed for ways in which we can use U.S. trade laws to ensure that our legislation will lead to international participation, such as tying emission credits to each item imported into the United States or establishing manufacturing performance standards for every product exported to our shores. Regardless of the specific approach, our program will contain a mechanism to ensure that we meet the dual goals of decreasing greenhouse gas emissions while protecting domestic entities that participate in energy intensive, globally competitive industries. \A number of other factors will be critical to the development of our program, and there are many details that will be developed as we craft our legislation. As the process moves forward, our goals will be to achieve the scientifically recommended emissions reductions of approximately 60 percent to 80 percent by 2050 while preventing economic disruption. \Rep. Rick Boucher (D-Va.) is chairman of the Energy and Commerce Subcommittee on Energy and Air Quality."
22,"In just a couple of days, the U.S. Senate is scheduled to vote on a Climate Security Act.\This bill, sponsored by Sens. Joseph Lieberman and John Warner, seeks to reduce the country's greenhouse gas emissions 63 percent by 2050, according to a fact sheet provided by representatives of the Florida Wildlife Federation and Florida Climate Project.\This would be made affordable by allowing companies to trade and save emission allowances.\That would involve some expense, but there also would be new opportunities for ""green"" enterprises.\More importantly, it would lessen global warming, which otherwise might take a terrible toll on humans and wildlife alike.\Cap and trade is a fancy way of producing a carbon tax. While it has worked well for certain pollutants, Congress might be better served to start this new venture on a trial basis.\The Wall Street Journal suspected in an editorial that it will become just an additional tax and wisely suggested it be used to replace taxes that restrict economic growth.\The goose that laid the golden egg is not the government, but the free enterprise system."
23,"Carbon bleeds out of every pore of our economy. There is no way to finesse the 80 percent emissions reduction that scientists suggest is needed to stave off the worst impacts of climate change. Consumers need clear and consistent price signals on every carbon emitting activity, product and service so that they can properly evaluate their choices. And in this already hyper-turbulent economic environment, producers need stability. They need to know what their costs will be, now and in the future. Cap and trade would require the creation of a huge new and complicated market --- one that is every bit as volatile, murky and subject to manipulation as those that pushed us into this financial quagmire. More economic tricks, gimmicks and derivatives are not going to solve a problem this big. Tax carbon directly if you must. Just get the prices right, and the rest will take care of itself.\Cap and trade programs are a proven way to achieve environmental standards and protect public health while providing flexibility to industries that seek market-based solutions. Utilities successfully used cap and trade to cost-effectively reduce acid rain-causing emissions over the past two decades. A well-structured program provides an equitable way to shift to a low-carbon economy by auctioning a high percentage of pollution credits to generate funds for rebates to energy consumers and technology incentives. If implemented with complementary policies, such as renewable energy and energy efficiency standards, cap and trade could meet pollution-reduction goals while spurring investments in new jobs, increasing energy security and yielding net savings to consumers and businesses. By setting a firm limit on carbon pollution, a cap and trade program can drive clean technology innovation, strengthen America's role as a green-tech leader, and protect Georgia's treasured places.\Federal policymakers are considering a permit-trading system designed to create financial incentives for lowering pollution. It would cap carbon emission levels, allocate permits to businesses and allow low emitters to sell excess permits. Should the federal government create a cap and trade permitting system for greenhouse gas emissions?\YES\Stephen A. Smith, Executive Director, Southern Alliance for Clean Energy\Cap and trade programs are a proven way to achieve environmental standards and protect public health while providing flexibility to industries that seek market-based solutions. Utilities successfully used cap and trade to cost-effectively reduce acid rain-causing emissions over the past two decades. A well-structured program provides an equitable way to shift to a low-carbon economy by auctioning a high percentage of pollution credits to generate funds for rebates to energy consumers and technology incentives. If implemented with complementary policies, such as renewable energy and energy efficiency standards, cap and trade could meet pollution-reduction goals while spurring investments in new jobs, increasing energy security and yielding net savings to consumers and businesses. By setting a firm limit on carbon pollution, a cap and trade program can drive clean technology innovation, strengthen America's role as a green-tech leader, and protect Georgia's treasured places.\NO\Michael E. Chang, Deputy Director, Brook Byers Institute for Sustainable Systems, Georgia Tech\Carbon bleeds out of every pore of our economy. There is no way to finesse the 80 percent emissions reduction that scientists suggest is needed to stave off the worst impacts of climate change. Consumers need clear and consistent price signals on every carbon emitting activity, product and service so that they can properly evaluate their choices. And in this already hyper-turbulent economic environment, producers need stability. They need to know what their costs will be, now and in the future. Cap and trade would require the creation of a huge new and complicated market --- one that is every bit as volatile, murky and subject to manipulation as those that pushed us into this financial quagmire. More economic tricks, gimmicks and derivatives are not going to solve a problem this big. Tax carbon directly if you must. Just get the prices right, and the rest will take care of itself.\Compiled and edited by Kathy Brister. Send topic suggestions to kathybrister@yahoo.com.\Credit: For the AJC"
24,"After Rep. Henry Waxman (D-Calif.) unseated Rep. John Dingell (D-Mich.) atop the Energy and Commerce Committee last year, conservative Democrats worried that Waxman and Speaker Nancy Pelosi (D-Calif.) would try to ram through a politically toxic climate change bill.\But this week, Waxman and Subcommittee on Energy and Environment Chairman Ed Markey (D-Mass.) showed a pragmatic streak that appears close to lining up support from nearly all the panel's Democratic members.\The pair announced Tuesday night that they had compromised with party moderates to reach a breakthrough on the most difficult issues facing the bill and planned to unveil the text today. \Final details were still being negotiated Wednesday night, and Waxman and Markey met multiple times with Texas Democratic Reps. Gene Green and Charlie Gonzalez to try to cut a deal on limiting the effect on the oil refining industry.\""I'm feeling pretty good right now,"" Markey said Wednesday afternoon. ""It's down on the 10-yard line.""\To be sure, the political calculus for the legislation remains dicey, with action in the Senate uncertain and Republicans unified in opposition.\But the deal appears to have substantially improved chances for quick House action that backers hope will prompt the Senate to act.\""Everybody thought health care was going to happen and energy was just going to sit there,"" a Democratic leadership aide said. ""I think they did what was necessary to earn the trust and respect of the Caucus, and that's a major accomplishment considering the diversity and regional differences.""\Markey said the critics and doubters on the outside weren't aware of the progress being made behind the scenes in recent months.\""Those who were predicting the demise of the bill never understood the dynamic inside our committee,"" Markey said. ""Every Democratic member of the committee is committed to bringing clean energy jobs to their district. ... All of the Members wanted to get to 'yes.'""\Markey predicted that most, if not all, of the Democrats on the committee will sign onto the bill and ultimately be the ambassadors to the rest of the Democratic Caucus as they push to bring it to a House vote this summer.\Waxman and Markey had one thing going for them from the start - strong support from a large coalition of corporations that often oppose environmental legislation, including several major oil companies and utilities.\""When Edison Electric Institute's CEO endorsed the bill, when three of the largest oil companies support the bill, when the second-largest coal company supports the bill, when [General Electric] and dozens of Fortune 100 companies endorse the bill, that will be the answer to the critics who say it will hurt the economy,"" Markey said. \""The hardest thing was to convince people that we could do it, because that's the beginning of real discussions,"" Markey said. ""There were so many people of the opinion that nothing was going to happen until they came into our process. ... We had to dispel conventional wisdom.""\Polling results presented to Democrats on Tuesday night showing strong public support for clean energy legislation that reduces dependence on imported oil also helps the bill's chances, Markey said.\The compromises reached this week also are aimed at minimizing costs for consumers and protecting manufacturers facing the potential for costs not shared by their overseas competitors - two of the biggest criticisms of the scheme.\Instead of the 100 percent auctions that President Barack Obama proposed during his campaign, Waxman and Markey agreed to initially give away most of the carbon emission permits for free in an effort to prevent economic disruptions or a surge in electric rates.\And in negotiations with Rep. Rick Boucher (D-Va.), Waxman agreed to a 17 percent cut in carbon emissions in 2020, instead of the 20 percent that he had sought, which Boucher, who hails from coal country, had feared would outpace technologies like carbon capture from coal-fired power plants. \The renewable electricity standard was trimmed to 20 percent by 2020, although as much as 8 percent could come from efficiency improvements, Markey said.\Backers of nuclear power, including Science and Technology Chairman Bart Gordon (D-Tenn.), Majority Whip James Clyburn (D-S.C.) and Majority Leader Steny Hoyer (D-Md.), also got commitments for incentives for new nuclear plants as well, including an exemption from the renewable electricity requirements.\Members praised the apparent deal, while cautioning that they wanted to see it on paper before committing to it.\""I think they knew from the beginning that all of this would need to be addressed, and to the chairman's credit, they sat down with us,"" said Rep. Mike Doyle (D-Pa.), who has major steel interests in his district that would get free emissions credits. \""I have to give Mr. Markey a lot of credit,"" said Gonzalez, who praised him in particular for being open to technologies like nuclear power.\Not everybody was wholly satisfied, of course.\Rep. G.K. Butterfield (D-N.C.) said he was still concerned that there wouldn't be enough revenue raised to insulate lower-income residents from the higher costs the plan would impose.\""The cost of everything is going to go up - electricity, food, plastics, rubber, autos - the cost of everything is going to go up,"" he said.\Rep. Bart Stupak (D-Mich.) said he wants language added to tightly regulate the trading of the credits to prevent speculation.\""I'm not for it unless we tighten this market,"" Stupak said. ""I just think there is a windfall for the speculators, and they can't wait."" \Republicans, meanwhile, appear to be hardening their opposition. Energy and Commerce ranking member Joe Barton (R-Texas) promised a fight at next week's markup, saying Republicans would ""never surrender"" on the issue of cap-and-trade, arguing that it is ""unilateral economic disarmament."""
25,"
California's landmark global-warming bill was a white-hot topic in the 2010 governor's race and remains former Gov. Arnold Schwarzenegger's signature environmental achievement.
\
But as the state prepares to unroll the law's cap-and-trade program in November with the first state auctions of emissions permits, a new poll finds that 57 percent of Californians say they have never heard anything about the program.
\
The statewide poll by the Public Policy Institute of California further found that 30 percent of respondents said they had heard ""a little,"" while just 12 percent said they had heard ""a lot.""
\
""Cap-and-trade is a very complicated issue to the average Californian,"" said Mark Baldassare, president and CEO of the PPIC. ""It's not something that has been at the center of attention for them. Connecting the dots between cap-and-trade and global warming continues to be a challenge for policymakers.""
\
The cap-and-trade program sets lower limits on companies' greenhouse gas emissions and allows those who emit less than their cap to sell their unused capacity, in the form of permits, to those who exceed their limits.
\
The issues of climate change and energy policy have been largely absent in the presidential election, which has been dominated by the economy. But those issues remain important to Golden State voters: Seven in 10 likely voters in California say the candidates' positions on global warming and energy policy are important in determining their vote, according to the new poll. Thirty percent said the issue is very important, while 42 percent said it's somewhat important.
\
By a 54 to 33 percent, majorities of likely voters say they trust President Barack Obama more than Republican challenger Mitt Romney to handle global warming and energy policy. But among the 1,131 likely voters surveyed on the question of overall preference for president, Obama's margin over Romney was only 11 percentage points: 51 to 40 percent. That's far tighter than four years ago, when Obama carried California by a stunning 24 points.
\
But likely voters' preference for Obama on global warming and energy policy does not translate to support for his overall handling of environmental issues. Likely voters are split, with 46 percent approving and 46 percent disapproving of his handling of environmental issues.
\
""California voters have high standards when it comes to the environment,"" Baldassare said. ""They trust Obama more than Romney, but they don't feel Obama has done enough. A lot of enthusiasm for Obama has faded, particularly in the environmental arena.""
\
Asked to assess what government is doing to address global warming, 53 percent of likely voters say the federal government is not doing enough, while 23 percent say it is doing just enough; 21 percent say it is doing more than enough.
\
Nearly 8 in 10 Californians believe the world's temperature has been going up over the past 100 years, and 45 percent consider global warming a very serious threat to California's future.
\
A political battle is brewing in Sacramento over how the state, which expects to generate anywhere from $2 billion to $14 billion annually in new revenues from the permit auctions, will spend the money.
\
The PPIC poll found that 65 percent of Californians have very little or no confidence in the state to spend that money wisely.
\
Some members of the administration of Gov. Jerry Brown and the California High-Speed Rail Authority would like to use the revenue to make up for expected shortfalls in the $63 billion bullet-train project. The train, which would link San Francisco and Los Angeles, recently got the green light from the Legislature and Brown.
\
The Public Policy Institute of California surveyed 2,500 adults from July 10-24. The overall margin of error is plus or minus 2.9 percentage points, and 3.6 percentage points for just the 1,131 likely voters.
\
Contact Dana Hull at 408-920-2706. Follow her at Twitter.com/danahull.
\
Credit: Dana Hull, dhull@mercurynews.com
"
26,"Candidates for the 1st District congressional seat responded Sunday to a broad range of questions on environmental sustainability, ranging from global warming and alternative transportation to how highly they regard the environment.\Democrat Chellie Pingree and Republican Charlie Summers answered questions posed by moderator Irwin Gratz, host of Maine Public Radio's ""Morning Edition."" The forum was held in the library of the University of Southern Maine in Portland.\Questions were determined by forum sponsors - a group of Maine-based organizations concerned about the environment.\Both candidates said protecting Maine's environment would be a top priority if they are elected to Congress.\""I can't think of anything that would be a higher priority for me,"" Summers said. ""We all breathe the same air and drink the same water. And we all have a responsibility to ensuring we have a clean environment.""\Pingree pointed out that she is from an island community where one instance of pollution can affect the entire population.\""For me (protection of the environment), it's critical,"" Pingree said. ""It's an underpinning of my value system.""\On the issue of Mainers' reliance on heating oil - Gratz said Maine people spend more than $1.5 billion per year out-of-state to buy heating oil - Pingree said she'd like to see more funds spent on weatherization programs because such measures will save money in the long run.\Pingree also said she supports developing more alternative sources of energy, including wind power.\Summers said he would support offshore drillling, adding that every day the United States imports a barrel of oil, ""we are less secure.""\Summers said he would support legislation that would give a tax credit to people who purchase energy-efficient cars.\Gratz asked the candidates where they stood on cap-and-trade, a way for government to get large-scale polluters to gradually reduce carbon dioxide and greenhouse gas emissions.\Summers and Pingree took different positions on a federal cap-and-trade program to reduce global warming pollution 80 percent by the year 2050.\""I don't support a cap-and-trade system,"" Summers said. ""All it does is allow someone to purchase the right to pollute. We need to punish bad behavior by discouraging companies from polluting.""\Pingree said she would support cap-and-trade agreements because they encourage economic growth while reducing greenhouse gas emissions. ""It is clearly one of the best ideas out there,"" she said.\The candidates were asked how they will ensure that the needs of bicyclists and pedestrians are met in the 2009 federal transportation bill.\Pingree, who described herself as an ""avid bicyclist,"" said she would like to see more people riding their bikes to work and on errands - especially in urban areas. She vowed to work toward putting more funds toward Amtrak and passenger rail service.\Summers said he is a ""huge fan and user"" of public transportation. But rather than have the government legislate alternative forms of transit, Summers called upon Americans to take the lead.\""We can't expect the government to do this for us. We have to be active participants in becoming an energy-independent country,"" he said.\Staff Writer Dennis Hoey can be contacted at 791-6365 or at:\dhoey@pressherald.com\Credit: By DENNIS HOEY Staff Writer"
