previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
2518,cap_and_trade,Lawmaker steps down in midterm to join UO: The Eugene Democrat will work on the proposed Knight science campus,"Hubbard, Saul","The Register - Guard; Eugene, Or.","Nov 23, 2016","Eugene, Or.",,News,https://www.proquest.com/newspapers/lawmaker-steps-down-midterm-join-uo/docview/1843842645/se-2?accountid=13360,OR
2524,cap_and_trade,Paralysis by analysis,Register-Guard,"The Register - Guard; Eugene, Or.","Jul 29, 2003","Eugene, Or.",,,https://www.proquest.com/newspapers/paralysis-analysis/docview/377768551/se-2?accountid=13360,OR
2533,cap_and_trade,"Fighting climate change is good politics, polls show",Bob Doppelt For The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 17, 2010","Eugene, Or.",A.9,,https://www.proquest.com/newspapers/fighting-climate-change-is-good-politics-polls/docview/377814346/se-2?accountid=13360,OR
2535,cap_and_trade,Warming crisis clicks with secretary of state,"Casper, Beth","Statesman Journal; Salem, Or.","Mar 19, 2007","Salem, Or.",,Local,https://www.proquest.com/newspapers/warming-crisis-clicks-with-secretary-state/docview/440196758/se-2?accountid=13360,OR
2536,cap_and_trade,Temperatures rising,The Register-Guard,"The Register - Guard; Eugene, Or.","Jan 13, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/temperatures-rising/docview/377746797/se-2?accountid=13360,OR
2557,cap_and_trade,Climate bills signed in green setting,David Steves The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 23, 2009","Eugene, Or.",B.15,,https://www.proquest.com/newspapers/climate-bills-signed-green-setting/docview/377866254/se-2?accountid=13360,OR
2581,cap_and_trade,"Change culture, not laws",Bob Doppelt For The Register-Guard,"The Register - Guard; Eugene, Or.","Oct 20, 2008","Eugene, Or.",A.11,,https://www.proquest.com/newspapers/change-culture-not-laws/docview/377780357/se-2?accountid=13360,OR
2633,cap_and_trade,Economic growth takes 'American dream' into nightmare,"Giesen, Tom","The Register - Guard; Eugene, Or.","Jun 19, 2011","Eugene, Or.",G.45,,https://www.proquest.com/newspapers/economic-growth-takes-american-dream-into/docview/885894912/se-2?accountid=13360,OR
2707,cap_and_trade,"At Capitol: PERS, gun safety and pesticides","Dietz, Diane; Loew, Tracy","Statesman Journal; Salem, Or.","Apr 16, 2017","Salem, Or.",D.1,News,https://www.proquest.com/newspapers/at-capitol-pers-gun-safety-pesticides/docview/1888485614/se-2?accountid=13360,OR
2754,cap_and_trade,Mercury meltdown,The Register-Guard,"The Register - Guard; Eugene, Or.","Mar 26, 2005","Eugene, Or.",,,https://www.proquest.com/newspapers/mercury-meltdown/docview/377800669/se-2?accountid=13360,OR
2777,cap_and_trade,Half a step by Smith,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 28, 2008","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/half-step-smith/docview/377853960/se-2?accountid=13360,OR
2814,cap_and_trade,A green hand on the gavel,The Register-Guard,"The Register - Guard; Eugene, Or.","Nov 22, 2008","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/green-hand-on-gavel/docview/377909946/se-2?accountid=13360,OR
2891,cap_and_trade,Oregon industry considers action on climate order,"Withycombe, Claire","Statesman Journal; Salem, Or.","Mar 13, 2020","Salem, Or.",A.4,News,https://www.proquest.com/newspapers/oregon-industry-considers-action-on-climate-order/docview/2376547925/se-2?accountid=13360,OR
2948,cap_and_trade,Oregon industry considers action on climate order,"Withycombe, Claire","Statesman Journal; Salem, Or.","Mar 18, 2020","Salem, Or.",A.2,News,https://www.proquest.com/newspapers/oregon-industry-considers-action-on-climate-order/docview/2377880384/se-2?accountid=13360,OR
2968,cap_and_trade,"Megadairy, pesticide bills die in Oregon Legislature","Loew, Tracy","Statesman Journal; Salem, Or.","Apr 14, 2019","Salem, Or.",A.6,News,https://www.proquest.com/newspapers/megadairy-pesticide-bills-die-oregon-legislature/docview/2209189232/se-2?accountid=13360,OR
2981,cap_and_trade,"Carbon pricing becomes cause for World Bank, IMF",Coral Davenport New York Times,"The Register - Guard; Eugene, Or.","Apr 24, 2016","Eugene, Or.",,News,https://www.proquest.com/newspapers/carbon-pricing-becomes-cause-world-bank-imf/docview/1783816981/se-2?accountid=13360,OR
2991,cap_and_trade,Oregon industry considers action on climate order,,"Statesman Journal; Salem, Or.","Mar 18, 2020","Salem, Or.",A.2,News,https://www.proquest.com/newspapers/oregon-industry-considers-action-on-climate-order/docview/2377878961/se-2?accountid=13360,OR
3009,cap_and_trade,Oregon industry considers action on climate order,"Withycombe, Claire","Statesman Journal; Salem, Or.","Mar 18, 2020","Salem, Or.",EV.1,News,https://www.proquest.com/newspapers/oregon-industry-considers-action-on-climate-order/docview/2377880348/se-2?accountid=13360,OR
3105,cap_and_trade,Greenhouse gas bill lacks GOP support,CONNOR RADNOVICH,"Statesman Journal; Salem, Or.","Jan 10, 2020","Salem, Or.",A.3,News,https://www.proquest.com/newspapers/greenhouse-gas-bill-lacks-gop-support/docview/2334981817/se-2?accountid=13360,OR
3148,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Nov 4, 2008","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377781857/se-2?accountid=13360,OR
3165,cap_and_trade,State weighing carbon tax,"Loew, Tracy","Statesman Journal; Salem, Or.","Dec 15, 2013","Salem, Or.",,Environment,https://www.proquest.com/newspapers/state-weighing-carbon-tax/docview/1468131768/se-2?accountid=13360,OR
3336,cap_and_trade,Five Western governors sign agreement to curb greenhouse-gas pollution,"Casper, Beth","Statesman Journal; Salem, Or.","Feb 27, 2007","Salem, Or.",,Page One,https://www.proquest.com/newspapers/five-western-governors-sign-agreement-curb/docview/440183074/se-2?accountid=13360,OR
3380,cap_and_trade,Portlanders walk to Salem to address global warming,"Casper, Beth","Statesman Journal; Salem, Or.","Apr 18, 2007","Salem, Or.",,Local,https://www.proquest.com/newspapers/portlanders-walk-salem-address-global-warming/docview/440198031/se-2?accountid=13360,OR
3602,cap_and_trade,Issues to watch,The Register-Guard,"The Register - Guard; Eugene, Or.","Jan 11, 2009","Eugene, Or.",,,https://www.proquest.com/newspapers/issues-watch/docview/377894698/se-2?accountid=13360,OR
3669,cap_and_trade,Manure is big business at largest Oregon dairy,"Loew, Tracy","Statesman Journal; Salem, Or.","Mar 31, 2019","Salem, Or.",A.2,News,https://www.proquest.com/newspapers/manure-is-big-business-at-largest-oregon-dairy/docview/2200200719/se-2?accountid=13360,OR
3686,cap_and_trade,Newcomer challenges Keizer incumbent for HD 25,"Pate, Natalie","Statesman Journal; Salem, Or.","Oct 11, 2020","Salem, Or.",C.3,News,https://www.proquest.com/newspapers/newcomer-challenges-keizer-incumbent-hd-25/docview/2449711729/se-2?accountid=13360,OR
3786,cap_and_trade,Salem Electric plays role in fighting climate change,"Speckman, Robert J","Statesman Journal; Salem, Or.","Jun 3, 2009","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/salem-electric-plays-role-fighting-climate-change/docview/440349588/se-2?accountid=13360,OR
3811,cap_and_trade,Carbon tax could provide rebates in state,"Loew, Tracy","Statesman Journal; Salem, Or.","Apr 15, 2015","Salem, Or.",A.1,Mid-Valley,https://www.proquest.com/newspapers/carbon-tax-could-provide-rebates-state/docview/2191803190/se-2?accountid=13360,OR
3926,cap_and_trade,Merkley will look out for us in Congress,,"Statesman Journal; Salem, Or.","Jan 27, 2009","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/merkley-will-look-out-us-congress/docview/440317841/se-2?accountid=13360,OR
3953,cap_and_trade,Lawmakers weigh 5 emissions bills: Teens speak of the threat of changing climate,"Loew, Tracy","Statesman Journal; Salem, Or.","Mar 2, 2017","Salem, Or.",A.4,News,https://www.proquest.com/newspapers/lawmakers-weigh-5-emissions-bills/docview/1873288941/se-2?accountid=13360,OR
3963,cap_and_trade,Carbon tax could provide rebates in state,"Loew, Tracy","Statesman Journal; Salem, Or.","Apr 15, 2015","Salem, Or.",A.11,Mid-Valley,https://www.proquest.com/newspapers/carbon-tax-could-provide-rebates-state/docview/1810364686/se-2?accountid=13360,OR
3968,cap_and_trade,Lawmakers weigh 5 emissions bills: Teens speak of the threat of changing climate,"Loew, Tracy","Statesman Journal; Salem, Or.","Mar 2, 2017","Salem, Or.",A.4,News,https://www.proquest.com/newspapers/lawmakers-weigh-5-emissions-bills/docview/1992493811/se-2?accountid=13360,OR
4062,cap_and_trade,New approach on climate,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 25, 2009","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/new-approach-on-climate/docview/377831230/se-2?accountid=13360,OR
4089,cap_and_trade,Carbon cap backers rally at the Capitol: Gathering in response to timber and trucker protest last week,"Loew, Tracy","Statesman Journal; Salem, Or.","Feb 12, 2020","Salem, Or.",A.3,News,https://www.proquest.com/newspapers/carbon-cap-backers-rally-at-capitol/docview/2353421625/se-2?accountid=13360,OR
4117,cap_and_trade,Making his mark? Merkley hopes to put his stamp on energy policy,"Urban, Peter","Statesman Journal; Salem, Or.","Jun 17, 2010","Salem, Or.",,Page One,https://www.proquest.com/newspapers/making-his-mark-merkley-hopes-put-stamp-on-energy/docview/503257816/se-2?accountid=13360,OR
4160,cap_and_trade,Getting warmer,The Register-Guard,"The Register - Guard; Eugene, Or.","Sep 1, 2004","Eugene, Or.",,,https://www.proquest.com/newspapers/getting-warmer/docview/377761578/se-2?accountid=13360,OR
4195,cap_and_trade,EPA loses its chief,,"The Register - Guard; Eugene, Or.","Dec 28, 2012","Eugene, Or.",A.6,,https://www.proquest.com/newspapers/epa-loses-chief/docview/1269525052/se-2?accountid=13360,OR
4219,cap_and_trade,"Oregon, nation would benefit from climate legislation","Miller, John","Statesman Journal; Salem, Or.","Jun 8, 2008","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/oregon-nation-would-benefit-climate-legislation/docview/440283934/se-2?accountid=13360,OR
4270,cap_and_trade,"Brown defends proposed increase in business tax: Governor: Funds needed for schools, better health care","Botkin, Ben","Statesman Journal; Salem, Or.","May 14, 2019","Salem, Or.",A.3,News,https://www.proquest.com/newspapers/brown-defends-proposed-increase-business-tax/docview/2224261933/se-2?accountid=13360,OR
4280,cap_and_trade,Our Viewpoint: Celebrate Earth Day by making a change,,"Statesman Journal; Salem, Or.","Apr 21, 2008","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/our-viewpoint-celebrate-earth-day-making-change/docview/440272456/se-2?accountid=13360,OR
4532,cap_and_trade,Local actions matter in fight on climate change,"Wilson, Jack","The Register - Guard; Eugene, Or.","Jun 15, 2016","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/local-actions-matter-fight-on-climate-change/docview/1796853830/se-2?accountid=13360,OR
4603,cap_and_trade,Make EPA do its job,The Register-Guard,"The Register - Guard; Eugene, Or.","Aug 7, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/make-epa-do-job/docview/377846216/se-2?accountid=13360,OR
4784,cap_and_trade,Color Oregon green,The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 10, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/color-oregon-green/docview/377761309/se-2?accountid=13360,OR
4813,cap_and_trade,Status report for key bills,,"Statesman Journal; Salem, Or.","Apr 5, 2009","Salem, Or.",,Page One,https://www.proquest.com/newspapers/status-report-key-bills/docview/440331935/se-2?accountid=13360,OR
4897,cap_and_trade,Obama adviser talks green streak on climate change,Susan Palmer The Register-Guard,"The Register - Guard; Eugene, Or.","Apr 18, 2008","Eugene, Or.",D.25,,https://www.proquest.com/newspapers/obama-adviser-talks-green-streak-on-climate/docview/377805589/se-2?accountid=13360,OR
5150,cap_and_trade,Letters,,"Statesman Journal; Salem, Or.","Dec 15, 2015","Salem, Or.",A.8,Opinion,https://www.proquest.com/newspapers/letters/docview/1749007339/se-2?accountid=13360,OR
5230,cap_and_trade,City council: Keep your grubby mitts off our utility bills,,"Statesman Journal; Salem, Or.","Sep 29, 2019","Salem, Or.",C.4,News,https://www.proquest.com/newspapers/city-council-keep-your-grubby-mitts-off-our/docview/2298959252/se-2?accountid=13360,OR
5231,cap_and_trade,Major bills are on the move; a small voice gets big results,"Dietz, Diane; Loew, Tracy","Statesman Journal; Salem, Or.","Jun 11, 2017","Salem, Or.",A.3,News,https://www.proquest.com/newspapers/major-bills-are-on-move-small-voice-gets-big/docview/1908026942/se-2?accountid=13360,OR
5239,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 26, 2010","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/506965207/se-2?accountid=13360,OR
5259,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 26, 2010","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377855920/se-2?accountid=13360,OR
5267,cap_and_trade,State senators square off in secretary of state contest,Connor Radnovich,"The Register - Guard; Eugene, Or.","Oct 11, 2020","Eugene, Or.",A.4,News,https://www.proquest.com/newspapers/state-senators-square-off-secretary-contest/docview/2531408651/se-2?accountid=13360,OR
5293,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 28, 2009","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377916630/se-2?accountid=13360,OR
5302,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 1, 2009","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377806486/se-2?accountid=13360,OR
5307,cap_and_trade,State senators square off: Secretary of state contest also features candidates from two other parties,Connor Radnovich,"Statesman Journal; Salem, Or.","Oct 11, 2020","Salem, Or.",A.6,News,https://www.proquest.com/newspapers/state-senators-square-off/docview/2449710361/se-2?accountid=13360,OR
5310,cap_and_trade,State senators square off: Secretary of state contest also features candidates from two other parties,Connor Radnovich,"Statesman Journal; Salem, Or.","Oct 21, 2020","Salem, Or.",A.4,News,https://www.proquest.com/newspapers/state-senators-square-off/docview/2452313925/se-2?accountid=13360,OR
5359,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 3, 2008","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377863130/se-2?accountid=13360,OR
5394,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Nov 7, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377805320/se-2?accountid=13360,OR
5456,cap_and_trade,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 1, 2009","Eugene, Or.",A.12,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377846665/se-2?accountid=13360,OR
5546,cap_and_trade,Washington state plan would slash emissions,"Fairley, Peter","The Register - Guard; Eugene, Or.","Feb 2, 2021","Eugene, Or.",A.4,News,https://www.proquest.com/newspapers/washington-state-plan-would-slash-emissions/docview/2531433966/se-2?accountid=13360,OR
5678,carbon_tax,State weighing carbon tax,"Loew, Tracy","Statesman Journal; Salem, Or.","Dec 15, 2013","Salem, Or.",,Environment,https://www.proquest.com/newspapers/state-weighing-carbon-tax/docview/1468131768/se-2?accountid=13360,OR
5786,carbon_tax,Carbon tax is unfair to poor Americans,"Gilliam, Vic","Statesman Journal; Salem, Or.","Feb 25, 2015","Salem, Or.",A.3,Page One,https://www.proquest.com/newspapers/carbon-tax-is-unfair-poor-americans/docview/1732306034/se-2?accountid=13360,OR
5788,carbon_tax,Carbon tax could provide rebates in state,"Loew, Tracy","Statesman Journal; Salem, Or.","Apr 15, 2015","Salem, Or.",A.11,Mid-Valley,https://www.proquest.com/newspapers/carbon-tax-could-provide-rebates-state/docview/1810364686/se-2?accountid=13360,OR
5795,carbon_tax,Carbon tax is unfair to low-income Americans,"Gilliam, Vic","Statesman Journal; Salem, Or.","Feb 25, 2015","Salem, Or.",A.3,Page One,https://www.proquest.com/newspapers/carbon-tax-is-unfair-low-income-americans/docview/1732306207/se-2?accountid=13360,OR
5800,carbon_tax,Carbon tax could provide rebates in state,"Loew, Tracy","Statesman Journal; Salem, Or.","Apr 15, 2015","Salem, Or.",A.1,Mid-Valley,https://www.proquest.com/newspapers/carbon-tax-could-provide-rebates-state/docview/2191803190/se-2?accountid=13360,OR
6006,carbon_tax,Legislative update,,"Statesman Journal; Salem, Or.","Dec 9, 2014","Salem, Or.",1,A,https://www.proquest.com/newspapers/legislative-update/docview/1634479219/se-2?accountid=13360,OR
6205,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Nov 25, 2013","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1470583476/se-2?accountid=13360,OR
6227,carbon_tax,Letters in the editor's mailbag,,"The Register - Guard; Eugene, Or.","Jun 6, 2016","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1793946646/se-2?accountid=13360,OR
6229,carbon_tax,'State of the County' covers wide range,"Much, Justin","Statesman Journal; Salem, Or.","Feb 14, 2013","Salem, Or.",C.6,Mid-Valley,https://www.proquest.com/newspapers/state-county-covers-wide-range/docview/1288810259/se-2?accountid=13360,OR
6238,carbon_tax,'State of the County' covers wide range,"Much, Justin","Statesman Journal; Salem, Or.","Feb 14, 2013","Salem, Or.",,News,https://www.proquest.com/newspapers/state-county-covers-wide-range/docview/1287548327/se-2?accountid=13360,OR
