index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
1914,system_benefit_fund,Little Hope for Overhaul as Fund Nears $1 Billion,"Buchele, Mose",The Texas Tribune; Austin,"Nov 29, 2012","Austin, Tex.",,,https://www.proquest.com/newspapers/little-hope-overhaul-as-fund-nears-1-billion/docview/1220695858/se-2?accountid=13360,TX
1915,cap_and_trade,"Climate Point: Nepal is melting, and Trump wants to mine the moon","Olalde, Mark",USA Today (Online); Arlington,"Apr 10, 2020","Arlington, Tex.",,News,https://www.proquest.com/newspapers/climate-point-nepal-is-melting-trump-wants-mine/docview/2388079187/se-2?accountid=13360,TX
1916,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 22, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2091457930/se-2?accountid=13360,TX
1917,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 26, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2160639484/se-2?accountid=13360,TX
1918,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 19, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2183317080/se-2?accountid=13360,TX
1919,demand-side_management,Mueller's latest purpose: lab for energy innovation,"Toohey, Marty","Austin American Statesman; Austin, Tex.","Aug 29, 2009","Austin, Tex.",A.1,,https://www.proquest.com/newspapers/muellers-latest-purpose-lab-energy-innovation/docview/255852378/se-2?accountid=13360,TX
1920,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 9, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2254128771/se-2?accountid=13360,TX
1921,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 15, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2225325106/se-2?accountid=13360,TX
1922,cap_and_trade,NM Gov. Susana Martinez removes all EIB members,Anonymous,"El Paso Times; El Paso, Tex.","Jan 5, 2011","El Paso, Tex.",,News,https://www.proquest.com/newspapers/nm-gov-susana-martinez-removes-all-eib-members/docview/822477770/se-2?accountid=13360,TX
1923,gas_tax,Hail to the ex-chief ; 'Primary Colors' author Joe Klein sings the praises of Bill Clinton but hits some sour notes about Hillary,"James McWilliams, Special to the American-Statesman","Austin American Statesman; Austin, Tex.","Mar 24, 2002","Austin, Tex.",,,https://www.proquest.com/newspapers/hail-ex-chief-primary-colors-author-joe-klein/docview/256780181/se-2?accountid=13360,TX
1924,carbon_tax,All the selfish reasons we need an anti-oil foreign policy. It's not just about climate.,"Burns, Sean",USA Today (Online); Arlington,"Nov 30, 2018","Arlington, Tex.",,opinion,https://www.proquest.com/newspapers/all-selfish-reasons-we-need-anti-oil-foreign/docview/2139691695/se-2?accountid=13360,TX
1925,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 26, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2280010077/se-2?accountid=13360,TX
1926,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2222845474/se-2?accountid=13360,TX
1927,cap_and_trade,"Perry criticizes cap-and-trade bill, says Texans will pay more","Ladendorf, Kirk","Austin American Statesman; Austin, Tex.","Nov 10, 2009","Austin, Tex.",D.1,,https://www.proquest.com/newspapers/perry-criticizes-cap-trade-bill-says-texans-will/docview/255865126/se-2?accountid=13360,TX
1928,gas_tax,Why toll roads likely to multiply ; Texas leaders say we need them; how much is open to question,"Wear, Ben","Austin American Statesman; Austin, Tex.","Feb 8, 2004","Austin, Tex.",,,https://www.proquest.com/newspapers/why-toll-roads-likely-multiply-texas-leaders-say/docview/256895764/se-2?accountid=13360,TX
1929,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 25, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2171018992/se-2?accountid=13360,TX
1930,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 6, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2150747489/se-2?accountid=13360,TX
1931,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Oct 31, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2127486146/se-2?accountid=13360,TX
1932,cap_and_trade,"Arthur Ashe, missing Marilyn, pacifier-eating pup: News from around our 50 states",From USA TODAY Network;wire reports,USA Today (Online); Arlington,"Jun 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/arthur-ashe-missing-marilyn-pacifier-eating-pup/docview/2243899826/se-2?accountid=13360,TX
1933,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 26, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2093112705/se-2?accountid=13360,TX
1934,cap_and_trade,Poor families get tips to slash energy costs: Volunteers supporting Obama's Clean Power Plan visit Austin homes.,"Price, Asher","Austin American Statesman; Austin, Tex.","Aug 18, 2015","Austin, Tex.",A.1,,https://www.proquest.com/newspapers/poor-families-get-tips-slash-energy-costs/docview/1704744749/se-2?accountid=13360,TX
1935,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 7, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2236249158/se-2?accountid=13360,TX
1936,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Sep 13, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2289921152/se-2?accountid=13360,TX
1937,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Nov 15, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2133653451/se-2?accountid=13360,TX
1938,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Oct 11, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2118117568/se-2?accountid=13360,TX
1939,gas_tax,"As oil and gas exports surge, West Texas becomes the world’s “extraction colony”","Collier, Kiah; The",The Texas Tribune; Austin,"Oct 11, 2018","Austin, Tex.",,,https://www.proquest.com/newspapers/as-oil-gas-exports-surge-west-texas-becomes-world/docview/2310475507/se-2?accountid=13360,TX
1940,clean_energy_standard,State of the Union speech text,,"El Paso Times; El Paso, Tex.","Jan 25, 2012","El Paso, Tex.",,News,https://www.proquest.com/newspapers/state-union-speech-text/docview/917580137/se-2?accountid=13360,TX
1941,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 4, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2204834588/se-2?accountid=13360,TX
1942,cap_and_trade,"Obama Unveils Climate Rules, With Texas-Wide Implications","Malewitz, Jim; Collier, Kiah",The Texas Tribune; Austin,"Aug 4, 2015","Austin, Tex.",,,https://www.proquest.com/newspapers/obama-unveils-climate-rules-with-texas-wide/docview/1701189050/se-2?accountid=13360,TX
1943,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2211779141/se-2?accountid=13360,TX
1944,net_metering,Utility experts say solar customers pose a burden,"Maffly, Brian","The Salt Lake Tribune; Salt Lake City, Utah","Jul 28, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/utility-experts-say-solar-customers-pose-burden/docview/1549366905/se-2?accountid=13360,UT
1945,cap_and_trade,Gore implores Congress to fight global warming,Associated Press,"Deseret News; Salt Lake City, Utah","Mar 22, 2007","Salt Lake City, Utah",,Wire,https://www.proquest.com/newspapers/gore-implores-congress-fight-global-warming/docview/351539209/se-2?accountid=13360,UT
1946,carbon_tax,Sen. Lee should take charge on climate change,"Buck, Richard","Deseret News; Salt Lake City, Utah","Sep 9, 2015","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/sen-lee-should-take-charge-on-climate-change/docview/1710177168/se-2?accountid=13360,UT
1947,cap_and_trade,Utah Senate rejects carbon trading support,"Loomis, Brandon","The Salt Lake Tribune; Salt Lake City, Utah","Mar 8, 2010","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/utah-senate-rejects-carbon-trading-support/docview/280587183/se-2?accountid=13360,UT
1948,carbon_tax,Only a carbon tax can stop global warming,"Madsen, Wayne","The Salt Lake Tribune; Salt Lake City, Utah","Mar 10, 2007","Salt Lake City, Utah",,Opinion,https://www.proquest.com/newspapers/only-carbon-tax-can-stop-global-warming/docview/282041114/se-2?accountid=13360,UT
1949,cap_and_trade,Are progressives scapegoating climate-change deniers?,"Matthews, Merrill","Deseret News; Salt Lake City, Utah","Apr 19, 2015","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/are-progressives-scapegoating-climate-change/docview/1674218938/se-2?accountid=13360,UT
1950,gas_tax,Not another tax,,"The Spectrum; St. George, Utah","Aug 26, 2016","St. George, Utah",A.5,News,https://www.proquest.com/newspapers/not-another-tax/docview/1814170643/se-2?accountid=13360,UT
1951,cap_and_trade,Tax as bad as indulgences,Anonymous,"Deseret News; Salt Lake City, Utah","Mar 18, 2010","Salt Lake City, Utah",A.14,Opinion,https://www.proquest.com/newspapers/tax-as-bad-indulgences/docview/351844592/se-2?accountid=13360,UT
1952,gas_tax,Gas-tax crunch looms,Jim Abrams Associated Press,"Deseret News; Salt Lake City, Utah","May 21, 2007","Salt Lake City, Utah",,Wire,https://www.proquest.com/newspapers/gas-tax-crunch-looms/docview/351535827/se-2?accountid=13360,UT
1953,carbon_tax,"Sacrifice money, save our planet","Driggs, Amber","Deseret News; Salt Lake City, Utah","Nov 21, 2013","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/sacrifice-money-save-our-planet/docview/1460126054/se-2?accountid=13360,UT
1954,gas_tax,THE MEAN SEASON; '97 Legislature May Be Remembered for Lack of Civility; Lawmakers Show Streak Of Meanness,DAN HARRIE THE SALT LAKE TRIBUNE,"The Salt Lake Tribune; Salt Lake City, Utah","Mar 2, 1997","Salt Lake City, Utah",,Utah,https://www.proquest.com/newspapers/mean-season-97-legislature-may-be-remembered-lack/docview/288704687/se-2?accountid=13360,UT
1955,cap_and_trade,Greenhouse gases: Utah backs regional 'cap-and-trade' plan,"Gehrke, Robert; Henetz, Patty","The Salt Lake Tribune; Salt Lake City, Utah","Sep 24, 2008","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/greenhouse-gases-utah-backs-regional-cap-trade/docview/280502471/se-2?accountid=13360,UT
1956,cap_and_trade,Guv commits Utah to climate accord,Joe Bauman Deseret Morning News,"Deseret News; Salt Lake City, Utah","May 22, 2007","Salt Lake City, Utah",,Local,https://www.proquest.com/newspapers/guv-commits-utah-climate-accord/docview/351502161/se-2?accountid=13360,UT
1957,net_metering,Commission hears debate over solar power fee,"Maffly, Brian","The Salt Lake Tribune; Salt Lake City, Utah","Jul 29, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/commission-hears-debate-over-solar-power-fee/docview/1549501849/se-2?accountid=13360,UT
1958,carbon_tax,Kyoto pact officially on books,Associated Press,"Deseret News; Salt Lake City, Utah","Feb 16, 2005","Salt Lake City, Utah",,Wire,https://www.proquest.com/newspapers/kyoto-pact-officially-on-books/docview/351376330/se-2?accountid=13360,UT
1959,net_metering,"Faith, business groups blast proposed fee on solar-equipped homes","Maffly, Brian","The Salt Lake Tribune; Salt Lake City, Utah","Jul 25, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/faith-business-groups-blast-proposed-fee-on-solar/docview/1548679329/se-2?accountid=13360,UT
1960,carbon_tax,Greenhouse gases: Utah backs regional 'cap-and-trade' plan,"Gehrke, Robert; Henetz, Patty","The Salt Lake Tribune; Salt Lake City, Utah","Sep 24, 2008","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/greenhouse-gases-utah-backs-regional-cap-trade/docview/280502471/se-2?accountid=13360,UT
1961,carbon_tax,"‘Trib Talk’: Jon Huntsman explains his decision to run for Utah governor, again",,"The Salt Lake Tribune; Salt Lake City, Utah","Nov 14, 2019","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/trib-talk-jon-huntsman-explains-his-decision-run/docview/2314500621/se-2?accountid=13360,UT
1962,gas_tax,Jon Huntsman Jr.'s response to Deseret Morning News questionnaire,,"Deseret News; Salt Lake City, Utah","Oct 24, 2004","Salt Lake City, Utah",,Local,https://www.proquest.com/newspapers/jon-huntsman-jr-s-response-deseret-morning-news/docview/351352956/se-2?accountid=13360,UT
1963,gas_tax,Legislators propose raising gas tax,"Sullivan, Tracie","The Spectrum; St. George, Utah","Feb 18, 2014","St. George, Utah",,Local News,https://www.proquest.com/newspapers/legislators-propose-raising-gas-tax/docview/1498958267/se-2?accountid=13360,UT
1964,cap_and_trade,"Mitt, McCain boost Florida showdown",Suzanne Struglinski Deseret Morning News,"Deseret News; Salt Lake City, Utah","Jan 29, 2008","Salt Lake City, Utah",,Local,https://www.proquest.com/newspapers/mitt-mccain-boost-florida-showdown/docview/351589403/se-2?accountid=13360,UT
1965,cap_and_trade,"Hatch, Bennett address spending","DeMille, David","The Spectrum; St. George, Utah","Apr 18, 2009","St. George, Utah",,A,https://www.proquest.com/newspapers/hatch-bennett-address-spending/docview/438930528/se-2?accountid=13360,UT
1966,gas_tax,Salt Lake City Mayor Becker to Congress: Climate bill needs to go further,"Burr, Thomas","The Salt Lake Tribune; Salt Lake City, Utah","Jul 14, 2009","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/salt-lake-city-mayor-becker-congress-climate-bill/docview/280539636/se-2?accountid=13360,UT
1967,gas_tax,How Legislators Spent Their Time on the Hill,,"The Salt Lake Tribune; Salt Lake City, Utah","Mar 1, 1996","Salt Lake City, Utah",,Utah,https://www.proquest.com/newspapers/how-legislators-spent-their-time-on-hill/docview/288675036/se-2?accountid=13360,UT
1968,cap_and_trade,"Long, fractious road to global climate talks",Anonymous,"The Salt Lake Tribune; Salt Lake City, Utah","Jul 18, 2009","Salt Lake City, Utah",,Opinion,https://www.proquest.com/newspapers/long-fractious-road-global-climate-talks/docview/280601036/se-2?accountid=13360,UT
1969,net_metering,Solar pioneers say bright idea now paying off,Amelia Nielson-Stowell Deseret Morning News,"Deseret News; Salt Lake City, Utah","Jun 25, 2007","Salt Lake City, Utah",,Wire,https://www.proquest.com/newspapers/solar-pioneers-say-bright-idea-now-paying-off/docview/351525772/se-2?accountid=13360,UT
1970,carbon_tax,Letter: Encourage innovation through carbon tax,"Patterson, Russell","Deseret News; Salt Lake City, Utah","Dec 31, 2018","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/letter-encourage-innovation-through-carbon-tax/docview/2161748402/se-2?accountid=13360,UT
1971,energy_efficiency_standard,NAACP pushes for policy changes for Utah's energy,"O'Donoghue, Amy Joi","Deseret News; Salt Lake City, Utah","Oct 1, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/naacp-pushes-policy-changes-utahs-energy/docview/1566774841/se-2?accountid=13360,UT
1972,cap_and_trade,Republicans battle the EPA,,"The Spectrum; St. George, Utah","Sep 9, 2011","St. George, Utah",,A,https://www.proquest.com/newspapers/republicans-battle-epa/docview/889235490/se-2?accountid=13360,UT
1973,cap_and_trade,Dirty hot air,,"The Salt Lake Tribune; Salt Lake City, Utah","Mar 11, 2005","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/dirty-hot-air/docview/281977582/se-2?accountid=13360,UT
1974,net_metering,Wind power runs into resistance,Stephen Speckman Deseret News,"Deseret News; Salt Lake City, Utah","Sep 14, 2008","Salt Lake City, Utah",B.1,Local,https://www.proquest.com/newspapers/wind-power-runs-into-resistance/docview/351666503/se-2?accountid=13360,UT
1975,gas_tax,Clearing the air: That air you're breathing may be slowly killing you,"O'Donoghue, Amy Joi","Deseret News; Salt Lake City, Utah","Aug 11, 2012","Salt Lake City, Utah",A.1,,https://www.proquest.com/newspapers/clearing-air-that-youre-breathing-may-be-slowly/docview/1034394044/se-2?accountid=13360,UT
1976,cap_and_trade,Lawmaker: Climate change just ruse to control population,"Fahys, Judy","The Salt Lake Tribune; Salt Lake City, Utah","Feb 5, 2010","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/lawmaker-climate-change-just-ruse-control/docview/280670804/se-2?accountid=13360,UT
1977,cap_and_trade,Utah's Stewart skeptical about climate change threat,"Canham, Matt","The Salt Lake Tribune; Salt Lake City, Utah","Mar 21, 2013","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/utahs-stewart-skeptical-about-climate-change/docview/1318640299/se-2?accountid=13360,UT
1978,gas_tax,Becker calls state leaders an obstacle to cleaning air,"Canham, Matt","The Salt Lake Tribune; Salt Lake City, Utah","Jan 23, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/becker-calls-state-leaders-obstacle-cleaning-air/docview/1491170627/se-2?accountid=13360,UT
1979,cap_and_trade,House OKs resolution doubting climate change,"Gehrke, Robert","The Salt Lake Tribune; Salt Lake City, Utah","Feb 9, 2010","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/house-oks-resolution-doubting-climate-change/docview/280640710/se-2?accountid=13360,UT
1980,carbon_tax,"Washington Post: Clinton's energy plan misses key element, a carbon tax",,"The Salt Lake Tribune; Salt Lake City, Utah","Jul 31, 2015","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/washington-post-clintons-energy-plan-misses-key/docview/1700490519/se-2?accountid=13360,UT
1981,demand-side_management,Money offered for old refrigerators,,"Deseret News; Salt Lake City, Utah","Nov 25, 2014","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/money-offered-old-refrigerators/docview/1627657597/se-2?accountid=13360,UT
1982,cap_and_trade,Governor sees future deep in Utah coal mine,"Loomis, Brandon","The Salt Lake Tribune; Salt Lake City, Utah","Jun 5, 2011","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/governor-sees-future-deep-utah-coal-mine/docview/870251471/se-2?accountid=13360,UT
1983,carbon_tax,ENERGY TAX? PLACE A FEE ON IMPORTED OIL,George P. Mitchell FOR THE SALT LAKE TRIBUNE,"The Salt Lake Tribune; Salt Lake City, Utah","Feb 17, 1993","Salt Lake City, Utah",,Editorial-Commentary,https://www.proquest.com/newspapers/energy-tax-place-fee-on-imported-oil/docview/288579560/se-2?accountid=13360,UT
1984,gas_tax,Tax ideas floated to fix budget shortfall,"Gehrke, Robert","The Salt Lake Tribune; Salt Lake City, Utah","Oct 30, 2009","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/tax-ideas-floated-fix-budget-shortfall/docview/280651970/se-2?accountid=13360,UT
1985,carbon_tax,"BP head, oil consumers share blame",Eugene Robinson The Washington Post,"Deseret News; Salt Lake City, Utah","Jun 5, 2010","Salt Lake City, Utah",A.13,Opinion,https://www.proquest.com/newspapers/bp-head-oil-consumers-share-blame/docview/357274395/se-2?accountid=13360,UT
1986,cap_and_trade,UK and U.S. can thrive in creating clean energy future,"Peirce, Bob","The Salt Lake Tribune; Salt Lake City, Utah","Jun 12, 2009","Salt Lake City, Utah",,Opinion,https://www.proquest.com/newspapers/uk-u-s-can-thrive-creating-clean-energy-future/docview/280637688/se-2?accountid=13360,UT
1987,cap_and_trade,Herbert leadership style is an unknown commodity,Jasen Lee Deseret News,"Deseret News; Salt Lake City, Utah","May 17, 2009","Salt Lake City, Utah",A.5,Local,https://www.proquest.com/newspapers/herbert-leadership-style-is-unknown-commodity/docview/351734120/se-2?accountid=13360,UT
1988,cap_and_trade,Address climate change with fair legislation,"Taylor, Jack; Jones, Mark R","The Salt Lake Tribune; Salt Lake City, Utah","Sep 6, 2009","Salt Lake City, Utah",,Opinion,https://www.proquest.com/newspapers/address-climate-change-with-fair-legislation/docview/280545163/se-2?accountid=13360,UT
1989,net_metering,Give solar a chance,,"Deseret News; Salt Lake City, Utah","Dec 20, 2016","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/give-solar-chance/docview/1850343725/se-2?accountid=13360,UT
1990,cap_and_trade,House panel wants Utah out of climate coalition,"Fahys, Judy","The Salt Lake Tribune; Salt Lake City, Utah","Feb 12, 2010","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/house-panel-wants-utah-out-climate-coalition/docview/280615114/se-2?accountid=13360,UT
1991,carbon_tax,Utahns react to Pope Francis' call to combat climate change,,"The Salt Lake Tribune; Salt Lake City, Utah","Jun 18, 2015","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/utahns-react-pope-francis-call-combat-climate/docview/1689882985/se-2?accountid=13360,UT
1992,net_metering,Fight over value -- and cost -- of solar ignites again in Utah,"Maffly, Brian","The Salt Lake Tribune; Salt Lake City, Utah","Oct 9, 2015","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/fight-over-value-cost-solar-ignites-again-utah/docview/1721583114/se-2?accountid=13360,UT
1993,cap_and_trade,Becker pushes climate change legislation in D.C.,"Burr, Thomas","The Salt Lake Tribune; Salt Lake City, Utah","Jan 20, 2010","Salt Lake City, Utah",,,https://www.proquest.com/newspapers/becker-pushes-climate-change-legislation-d-c/docview/280619505/se-2?accountid=13360,UT
1994,gas_tax,WHERE THE NEWSPAPER STANDS: [Final Edition],,"Daily Press; Newport News, Va.","Nov 15, 2004","Newport News, Va.",,Editorial,https://www.proquest.com/newspapers/where-newspaper-stands/docview/343304939/se-2?accountid=13360,VA
1995,gas_tax,REGIONAL ANSWER TO TRAVEL WOES WON'T BE CHEAP: [Final Edition],GEORGE PAASWELL Staff Writer,"Daily Press; Newport News, Va.","Nov 12, 1989","Newport News, Va.",,Local,https://www.proquest.com/newspapers/regional-answer-travel-woes-wont-be-cheap/docview/342403870/se-2?accountid=13360,VA
1996,carbon_tax,Others may follow Calif.'s lead; State eyes 100% of power from clean sources,"Roth, Sammy","Daily Press; Newport News, Va.","Jan 15, 2019","Newport News, Va.",U.2,,https://www.proquest.com/newspapers/others-may-follow-calif-s-lead-state-eyes-100/docview/2167017268/se-2?accountid=13360,VA
1997,gas_tax,"Baucus' priorities: highways, economy, drought aid","Bremner, Faith","USA TODAY; McLean, Va.","Jan 20, 2003","McLean, Va.",,,https://www.proquest.com/newspapers/baucus-priorities-highways-economy-drought-aid/docview/408937667/se-2?accountid=13360,VA
1998,gas_tax,Let's find a better way to improve gas mileage: [FINAL Edition],,"USA TODAY (pre-1997 Fulltext); McLean, Va.","Oct 2, 1991","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/lets-find-better-way-improve-gas-mileage/docview/306505797/se-2?accountid=13360,VA
1999,RPS,CLUB & VOLUNTEER NOTES: [Middle Peninsula Edition],,"Daily Press; Newport News, Va.","May 12, 1993","Newport News, Va.",,Neighbors - Middle Peninsula,https://www.proquest.com/newspapers/club-volunteer-notes/docview/342641246/se-2?accountid=13360,VA
2000,gas_tax,PAY AS WE GO A SUGGESTION FOR GETTING ROAD USERS TO PAY FOR THE ROAD THEY USE: TIE A TAX TO TIRES,Anonymous,"Daily Press; Newport News, Va.","Jun 5, 2011","Newport News, Va.",A.22,Editorial,https://www.proquest.com/newspapers/pay-as-we-go-suggestion-getting-road-users-they/docview/870255348/se-2?accountid=13360,VA
2001,gas_tax,Tax: $10 more per month: [FINAL Edition],"Hoversten, Paul","USA TODAY (pre-1997 Fulltext); McLean, Va.","Feb 19, 1993","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/tax-10-more-per-month/docview/306594070/se-2?accountid=13360,VA
2002,gas_tax,WHERE THE NEWSPAPER STANDS: [Final Edition],,"Daily Press; Newport News, Va.","Jan 26, 2004","Newport News, Va.",,Editorial,https://www.proquest.com/newspapers/where-newspaper-stands/docview/343247171/se-2?accountid=13360,VA
2003,gas_tax,CHICHESTER PROPOSES TAX OVERHAUL BUDGET WRITER'S PLAN EXCEEDS WARNER CHANGES: [Final Edition],HUGH LESSIG Daily Press,"Daily Press; Newport News, Va.","Jan 13, 2004","Newport News, Va.",,Local News,https://www.proquest.com/newspapers/chichester-proposes-tax-overhaul-budget-writers/docview/343251805/se-2?accountid=13360,VA
2004,gas_tax,RAISE SALES TAX FOR ROADS?: [Final Edition],TERRY SCANLON Daily Press,"Daily Press; Newport News, Va.","Nov 3, 2002","Newport News, Va.",,Local News,https://www.proquest.com/newspapers/raise-sales-tax-roads/docview/343179566/se-2?accountid=13360,VA
2005,gas_tax,"Congress to tackle highways, education: Lawmakers return for a four-week legislative sprint before August break","Davis, Susan","USA TODAY; McLean, Va.","Jul 6, 2015","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693841485/se-2?accountid=13360,VA
2006,gas_tax,Some tax credits on hybrid autos are about to drive off into the sunset: [FINAL Edition],"Block, Sandra","USA TODAY; McLean, Va.","Aug 14, 2007","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/some-tax-credits-on-hybrid-autos-are-about-drive/docview/409060873/se-2?accountid=13360,VA
2007,gas_tax,VOICES/Do we need a tax on gasoline?: [FINAL Edition],,"USA TODAY (pre-1997 Fulltext); McLean, Va.","Oct 18, 1990","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/voices-do-we-need-tax-on-gasoline/docview/306405178/se-2?accountid=13360,VA
2008,gas_tax,WHERE THE NEWSPAPER STANDS: [Final Edition],,"Daily Press; Newport News, Va.","Nov 5, 2003","Newport News, Va.",,Editorial,https://www.proquest.com/newspapers/where-newspaper-stands/docview/343244288/se-2?accountid=13360,VA
2009,cap_and_trade,CONGRESS PUTS GLOBAL WARMING ON ITS PLATE: [Final Edition],DAVID LERMAN dlerman@tribune.com 202-824-8224,"Daily Press; Newport News, Va.","Oct 25, 2007","Newport News, Va.",,A-Section,https://www.proquest.com/newspapers/congress-puts-global-warming-on-plate/docview/343549670/se-2?accountid=13360,VA
2010,cap_and_trade,Support lawmakers who prize environment,Anonymous,"USA TODAY; McLean, Va.","Aug 16, 2011","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/support-lawmakers-who-prize-environment/docview/883525646/se-2?accountid=13360,VA
2011,cap_and_trade,EPA carbon-cutting plan could see power shift: Coal industry to feel biggest impact; legal challenges likely,"Koch, Wendy","USA TODAY; McLean, Va.","Jun 3, 2014","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/epa-carbon-cutting-plan-could-see-power-shift/docview/1531649905/se-2?accountid=13360,VA
2012,gas_tax,WHERE THE NEWSPAPER STANDS: [FINAL Edition],,"Daily Press; Newport News, Va.","Dec 28, 2003","Newport News, Va.",,OUTLOOK,https://www.proquest.com/newspapers/where-newspaper-stands/docview/343251384/se-2?accountid=13360,VA
2013,gas_tax,"AS A POLITICAL ISSUE, ENERGY LACKS POWER: [FINAL Edition]",PAUL ROBERTS Special to the Los Angeles Times,"Daily Press; Newport News, Va.","Sep 26, 2004","Newport News, Va.",,OUTLOOK,https://www.proquest.com/newspapers/as-political-issue-energy-lacks-power/docview/343278030/se-2?accountid=13360,VA
2014,cap_and_trade,Should Uncle Sam play venture capitalist? Consider Solyndra,Anonymous,"USA TODAY; McLean, Va.","Sep 14, 2011","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/should-uncle-sam-play-venture-capitalist-consider/docview/889324191/se-2?accountid=13360,VA
2015,cap_and_trade,"To win the race, it takes energy: What the candidates think about the top 6 energy issues","Davidson, Paul; Hagenbaugh, Barbara","USA TODAY; McLean, Va.","Sep 10, 2008","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/win-race-takes-energy/docview/409073208/se-2?accountid=13360,VA
