previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
727,cap_and_trade,Next Science Cafe topic is farming and ethanol,,"Marion Star; Marion, Ohio","Nov 28, 2009","Marion, Ohio",,NEWS,https://www.proquest.com/newspapers/next-science-cafe-topic-is-farming-ethanol/docview/443245220/se-2?accountid=13360,OH
835,cap_and_trade,"Republicans ponder, eye political races","Kovac, Marc","Daily Record; Wooster, Ohio","Sep 14, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/republicans-ponder-eye-political-races/docview/375779024/se-2?accountid=13360,OH
923,cap_and_trade,Candidates fail to seal green deal,"Henry, Tom","The Blade; Toledo, Ohio","Nov 2, 2008","Toledo, Ohio",B.3,Behind the News,https://www.proquest.com/newspapers/candidates-fail-seal-green-deal/docview/380772859/se-2?accountid=13360,OH
986,cap_and_trade,Ohio's energy retreat,,"The Blade; Toledo, Ohio","Jun 4, 2014","Toledo, Ohio",A.8,Pages of Opinion,https://www.proquest.com/newspapers/ohios-energy-retreat/docview/1532412207/se-2?accountid=13360,OH
1107,cap_and_trade,"Politics, money blur climate change picture","Henry, Tom","The Blade; Toledo, Ohio","Oct 14, 2008","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/politics-money-blur-climate-change-picture/docview/380786570/se-2?accountid=13360,OH
1267,cap_and_trade,"Nuclear power still has big problems, too",Anonymous,"Dayton Daily News; Dayton, Ohio","Jun 19, 2009","Dayton, Ohio",A.12,Opinion,https://www.proquest.com/newspapers/nuclear-power-still-has-big-problems-too/docview/254860297/se-2?accountid=13360,OH
1496,cap_and_trade,Duke CEO takes issue with Obama: ENERGY POLICY,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Mar 8, 2009","Cincinnati, Ohio",,Business,https://www.proquest.com/newspapers/duke-ceo-takes-issue-with-obama/docview/237613886/se-2?accountid=13360,OH
1513,cap_and_trade,The price of control,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Jul 26, 2009","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/price-control/docview/1019726762/se-2?accountid=13360,OH
1532,cap_and_trade,The price of control: [1],"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Jul 26, 2009","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/price-control/docview/1080932324/se-2?accountid=13360,OH
1600,cap_and_trade,"REINS Act would create jobs, grow economy","Tiberi, Pat","The Advocate; Newark, Ohio","Jul 12, 2011","Newark, Ohio",,OPINION,https://www.proquest.com/newspapers/reins-act-would-create-jobs-grow-economy/docview/875948748/se-2?accountid=13360,OH
1656,cap_and_trade,"2010 General Elections: Nov.2, 2010: Northwest Ohio, Toledo Races","Rivera, Ingrid Marie","La Prensa; Toledo, Ohio","Oct 29, 2010","Toledo, Ohio",,Election,https://www.proquest.com/newspapers/2010-general-elections-nov-2-northwest-ohio/docview/770785825/se-2?accountid=13360,OH
1694,cap_and_trade,Letters to the editor,"White, Lance","Daily Record; Wooster, Ohio","Oct 26, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/letters-editor/docview/760999768/se-2?accountid=13360,OH
1815,cap_and_trade,Coal clouds climate change debate in Kentucky,"Wartman, Scott","Cincinnati Enquirer; Cincinnati, Ohio","Oct 12, 2014","Cincinnati, Ohio",1,A News,https://www.proquest.com/newspapers/coal-clouds-climate-change-debate-kentucky/docview/1612313455/se-2?accountid=13360,OH
1822,cap_and_trade,"Benefits, peril seen in energy transition; Strickland adviser at climate seminar","Henry, Tom","The Blade; Toledo, Ohio","Mar 27, 2010","Toledo, Ohio",B.1,Second News,https://www.proquest.com/newspapers/benefits-peril-seen-energy-transition-strickland/docview/380895381/se-2?accountid=13360,OH
1825,cap_and_trade,Many local factories still feel NAFTA's sting; Officials want overhaul of trade strategies,"Vardon, Joe","The Blade; Toledo, Ohio","Sep 28, 2010","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/many-local-factories-still-feel-naftas-sting/docview/818518669/se-2?accountid=13360,OH
1875,cap_and_trade,Four bid for chance to beat Boccieri,"Warren, Bobby","Daily Record; Wooster, Ohio","Apr 29, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/four-bid-chance-beat-boccieri/docview/219976942/se-2?accountid=13360,OH
1887,cap_and_trade,Editorial: Obama sees opportunity in oil spill,Anonymous,"Lima News; Lima, Ohio","Jun 17, 2010","Lima, Ohio",,Editorials,https://www.proquest.com/newspapers/editorial-obama-sees-opportunity-oil-spill/docview/502596692/se-2?accountid=13360,OH
1894,cap_and_trade,"Listen up Renacci, Gibbs, to words of advice Regula: 'Take care of people'","Warren, Bobby","Daily Record; Wooster, Ohio","Nov 7, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/listen-up-renacci-gibbs-words-advice-regula-take/docview/763429937/se-2?accountid=13360,OH
2130,cap_and_trade,Editorial: Fear game called 'global warming',Anonymous,"Lima News; Lima, Ohio","Aug 21, 2009","Lima, Ohio",,Editorials,https://www.proquest.com/newspapers/editorial-fear-game-called-global-warming/docview/435233408/se-2?accountid=13360,OH
2201,cap_and_trade,Voinovich: Climate bill moving too quickly,JESSICA WEHRMAN COMMENTARY,"Dayton Daily News; Dayton, Ohio","Nov 12, 2007","Dayton, Ohio",A.4,Local,https://www.proquest.com/newspapers/voinovich-climate-bill-moving-too-quickly/docview/254727754/se-2?accountid=13360,OH
2234,cap_and_trade,Portman talks jobs at private fundraiser,"Warren, Bobby","Daily Record; Wooster, Ohio","Aug 30, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/portman-talks-jobs-at-private-fundraiser/docview/375784206/se-2?accountid=13360,OH
2263,cap_and_trade,"In Congress, political scrapping has just begun: Arguments heat up with health care and climate change reform on tap.","Wehrman, Jessica","Dayton Daily News; Dayton, Ohio","Jul 6, 2009","Dayton, Ohio",A.5,Local,https://www.proquest.com/newspapers/congress-political-scrapping-has-just-begun/docview/254836740/se-2?accountid=13360,OH
2507,cap_and_trade,A new business climate takes hold: The Street,"Pione, Carolyn","Cincinnati Enquirer; Cincinnati, Ohio","Aug 10, 2008","Cincinnati, Ohio",,Business,https://www.proquest.com/newspapers/new-business-climate-takes-hold/docview/237593790/se-2?accountid=13360,OH
2516,cap_and_trade,OUZ hosts panel discussion on green economy,"Gadd, Brian","Coshocton Tribune; Coshocton, Ohio","May 19, 2009","Coshocton, Ohio",,NEWS,https://www.proquest.com/newspapers/ouz-hosts-panel-discussion-on-green-economy/docview/442952757/se-2?accountid=13360,OH
2519,cap_and_trade,Climate bullies,,"The Blade; Toledo, Ohio","Jul 4, 2011","Toledo, Ohio",A.6,Pages of Opinion,https://www.proquest.com/newspapers/climate-bullies/docview/901586227/se-2?accountid=13360,OH
2556,cap_and_trade,Washington doesn't like me much,"Gibbs, Bob","The Advocate; Newark, Ohio","Sep 13, 2011","Newark, Ohio",,OPINION,https://www.proquest.com/newspapers/washington-doesnt-like-me-much/docview/889264483/se-2?accountid=13360,OH
2560,cap_and_trade,"Veteran lawmaker, newcomer slug it out","Troy, Tom","The Blade; Toledo, Ohio","Sep 26, 2010","Toledo, Ohio",B.1,Behind the News,https://www.proquest.com/newspapers/veteran-lawmaker-newcomer-slug-out/docview/817755694/se-2?accountid=13360,OH
2582,cap_and_trade,OUZ hosts panel discussion on green economy,"Gadd, Brian","Times Recorder; Zanesville, Ohio","May 19, 2009","Zanesville, Ohio",,NEWS,https://www.proquest.com/newspapers/ouz-hosts-panel-discussion-on-green-economy/docview/442416333/se-2?accountid=13360,OH
2714,cap_and_trade,"CO2 limits coming, Duke exec warns","Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Oct 3, 2009","Cincinnati, Ohio",,BIZ,https://www.proquest.com/newspapers/co2-limits-coming-duke-exec-warns/docview/237650242/se-2?accountid=13360,OH
2723,cap_and_trade,EPA REGULATIONS; Latta slams proposed emissions restrictions,"Troy, Tom","The Blade; Toledo, Ohio","Jun 21, 2014","Toledo, Ohio",A.3,Main,https://www.proquest.com/newspapers/epa-regulations-latta-slams-proposed-emissions/docview/1544873963/se-2?accountid=13360,OH
2738,cap_and_trade,I-75 needs speed cameras: [1],,"Cincinnati Enquirer; Cincinnati, Ohio","Jul 3, 2009","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/i-75-needs-speed-cameras/docview/1080929711/se-2?accountid=13360,OH
2771,cap_and_trade,Deroy Murdock: Romney runs hot and cold on global warming,Anonymous,"Lima News; Lima, Ohio","Jan 20, 2012","Lima, Ohio",,,https://www.proquest.com/newspapers/deroy-murdock-romney-runs-hot-cold-on-global/docview/916957942/se-2?accountid=13360,OH
2778,cap_and_trade,I-75 needs speed cameras,,"Cincinnati Enquirer; Cincinnati, Ohio","Jul 3, 2009","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/i-75-needs-speed-cameras/docview/1019721974/se-2?accountid=13360,OH
2828,cap_and_trade,YOUR LETTERS,Anonymous,"Dayton Daily News; Dayton, Ohio","Jul 15, 2009","Dayton, Ohio",A.13,Opinion,https://www.proquest.com/newspapers/your-letters/docview/254849227/se-2?accountid=13360,OH
2845,cap_and_trade,Bush finally warms up on a key issue,"Henry, Tom","The Blade; Toledo, Ohio","Apr 20, 2008","Toledo, Ohio",B.3,Behind the News,https://www.proquest.com/newspapers/bush-finally-warms-up-on-key-issue/docview/380735466/se-2?accountid=13360,OH
2857,cap_and_trade,Letters to the editor,"Kendle, Jeanine","Daily Record; Wooster, Ohio","Jul 13, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/letters-editor/docview/375808551/se-2?accountid=13360,OH
3035,cap_and_trade,Taxes a key topic of Candidates' Night forum,"Warren, Bobby","Daily Record; Wooster, Ohio","Oct 19, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/taxes-key-topic-candidates-night-forum/docview/759257309/se-2?accountid=13360,OH
3039,cap_and_trade,Taxes a key topic of Candidates' Night forum,"Warren, Bobby","Daily Record; Wooster, Ohio","Oct 20, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/taxes-key-topic-candidates-night-forum/docview/759260872/se-2?accountid=13360,OH
3251,cap_and_trade,McConnell: Humans cause climate change. McGrath: Senator has no plan: Issue is of importance in coal-powered Kentucky,"Bruggers, James","Cincinnati Enquirer; Cincinnati, Ohio","Sep 18, 2020","Cincinnati, Ohio",A.9,News,https://www.proquest.com/newspapers/mcconnell-humans-cause-climate-change-mcgrath/docview/2443802372/se-2?accountid=13360,OH
3281,cap_and_trade,"Without diversifying, consequences loom: With a nod to coal's importance, Strickland warns that Ohio energy portfolio needs to add renewable sources.",Laura A. Bischoff Staff Writer,"Dayton Daily News; Dayton, Ohio","Oct 7, 2007","Dayton, Ohio",A.10,Local,https://www.proquest.com/newspapers/without-diversifying-consequences-loom/docview/254795517/se-2?accountid=13360,OH
3319,cap_and_trade,Republicans not only ones opposing global warming bill,"Wehrman, Jessica","Dayton Daily News; Dayton, Ohio","May 17, 2009","Dayton, Ohio",A.7,Local,https://www.proquest.com/newspapers/republicans-not-only-ones-opposing-global-warming/docview/254816294/se-2?accountid=13360,OH
3371,cap_and_trade,Scientifically literate America only hope on climate change,,"Cincinnati Enquirer; Cincinnati, Ohio","Apr 21, 2017","Cincinnati, Ohio",A.16,Opinion,https://www.proquest.com/newspapers/scientifically-literate-america-only-hope-on/docview/1890008445/se-2?accountid=13360,OH
3386,cap_and_trade,Editorial: Facing the global warming realities,Anonymous,"Lima News; Lima, Ohio","Oct 18, 2009","Lima, Ohio",,Editorials,https://www.proquest.com/newspapers/editorial-facing-global-warming-realities/docview/435213082/se-2?accountid=13360,OH
3440,cap_and_trade,"Global warming grips Greenland, leaves lasting mark; Island residents adapt to new realities","Henry, Tom","The Blade; Toledo, Ohio","Oct 12, 2008","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/global-warming-grips-greenland-leaves-lasting/docview/380765202/se-2?accountid=13360,OH
3479,cap_and_trade,"Obama: Energy policy requires sacrifice, investment",Laura A. Bischoff Staff Writer,"Dayton Daily News; Dayton, Ohio","Jul 12, 2008","Dayton, Ohio",A.4,Local,https://www.proquest.com/newspapers/obama-energy-policy-requires-sacrifice-investment/docview/254810885/se-2?accountid=13360,OH
3512,cap_and_trade,"EPA's power plan ineffective, costly",HOLMES-WAYNE ELECTRIC,"Daily Record; Wooster, Ohio","Nov 20, 2015","Wooster, Ohio",A.4,A,https://www.proquest.com/newspapers/epas-power-plan-ineffective-costly/docview/1734982853/se-2?accountid=13360,OH
3664,cap_and_trade,Going with the flow; A municipal power co-optied to area towns tacklesa $2B hydroelectric project,"Henry, Tom","The Blade; Toledo, Ohio","Mar 7, 2010","Toledo, Ohio",B.1,Behind the News,https://www.proquest.com/newspapers/going-with-flow-municipal-power-co-optied-area/docview/380843217/se-2?accountid=13360,OH
3857,cap_and_trade,Duke warns of higher rates,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Nov 16, 2007","Cincinnati, Ohio",,Business,https://www.proquest.com/newspapers/duke-warns-higher-rates/docview/237614079/se-2?accountid=13360,OH
3869,cap_and_trade,Legislators: Energy drives economic growth,HEATHER RUTZ 419-993-2094,"Lima News; Lima, Ohio","Mar 26, 2013","Lima, Ohio",,news,https://www.proquest.com/newspapers/legislators-energy-drives-economic-growth/docview/1319585086/se-2?accountid=13360,OH
3889,cap_and_trade,Letter: Green lobby wants policy to enrich itself,Anonymous,"Lima News; Lima, Ohio","Sep 19, 2011","Lima, Ohio",,,https://www.proquest.com/newspapers/letter-green-lobby-wants-policy-enrich-itself/docview/892769267/se-2?accountid=13360,OH
3931,cap_and_trade,Voinovich rep hears local concerns,"Mills, Bart","Lima News; Lima, Ohio","May 16, 2008","Lima, Ohio",,Local News,https://www.proquest.com/newspapers/voinovich-rep-hears-local-concerns/docview/435199808/se-2?accountid=13360,OH
3941,cap_and_trade,Ohio governor's race heats up; Strickland claims Kasich 'reckless' for position on renewable energy,"Provance, Jim","The Blade; Toledo, Ohio","Sep 30, 2010","Toledo, Ohio",A.3,,https://www.proquest.com/newspapers/ohio-governors-race-heats-up-strickland-claims/docview/819569938/se-2?accountid=13360,OH
3949,cap_and_trade,California shows a Green New Deal can work,"Balusik, Christopher","The Advocate; Newark, Ohio","Apr 26, 2019","Newark, Ohio",A.6,News,https://www.proquest.com/newspapers/california-shows-green-new-deal-can-work/docview/2214876194/se-2?accountid=13360,OH
3980,cap_and_trade,plans on Climate change flawed,,"Times Recorder; Zanesville, Ohio","Sep 8, 2015","Zanesville, Ohio",6,A,https://www.proquest.com/newspapers/plans-on-climate-change-flawed/docview/1710298067/se-2?accountid=13360,OH
3981,cap_and_trade,Companies offer 'road map' on global warming,Marilyn Geewax Cox News Service,"Dayton Daily News; Dayton, Ohio","Nov 10, 2007","Dayton, Ohio",A.11,Business,https://www.proquest.com/newspapers/companies-offer-road-map-on-global-warming/docview/254771053/se-2?accountid=13360,OH
4006,cap_and_trade,plans on Climate change flawed,,"The Advocate; Newark, Ohio","Sep 8, 2015","Newark, Ohio",6,A,https://www.proquest.com/newspapers/plans-on-climate-change-flawed/docview/1710249315/se-2?accountid=13360,OH
4029,cap_and_trade,Local News in Brief,,"News Journal; Mansfield, Ohio","Apr 16, 2009","Mansfield, Ohio",,NEWS,https://www.proquest.com/newspapers/local-news-brief/docview/441519886/se-2?accountid=13360,OH
4066,cap_and_trade,California shows a Green New Deal can work,"BALUSIK, CHRISTOPHER","Chillicothe Gazette; Chillicothe, Ohio","Apr 26, 2019","Chillicothe, Ohio",B.4,News,https://www.proquest.com/newspapers/california-shows-green-new-deal-can-work/docview/2214880813/se-2?accountid=13360,OH
4072,cap_and_trade,Papal wisdom,,"The Blade; Toledo, Ohio","Jun 26, 2015","Toledo, Ohio",A.8,Pages of Opinion,https://www.proquest.com/newspapers/papal-wisdom/docview/1691952037/se-2?accountid=13360,OH
4132,cap_and_trade,Link the funds for clean coal to bigger plan,Anonymous,"Dayton Daily News; Dayton, Ohio","Jul 19, 2010","Dayton, Ohio",A.14,Opinion,https://www.proquest.com/newspapers/link-funds-clean-coal-bigger-plan/docview/614017538/se-2?accountid=13360,OH
4224,cap_and_trade,Obama for president,Anonymous,"The Blade; Toledo, Ohio","Nov 2, 2008","Toledo, Ohio",B.4,Pages of Opinion,https://www.proquest.com/newspapers/obama-president/docview/380781244/se-2?accountid=13360,OH
4235,cap_and_trade,Wealth in efficient energy,"Warren, Bobby","Daily Record; Wooster, Ohio","Sep 29, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/wealth-efficient-energy/docview/375705540/se-2?accountid=13360,OH
4236,cap_and_trade,Letters to the editor,"Hider, Linda","Daily Record; Wooster, Ohio","Aug 10, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/letters-editor/docview/375849774/se-2?accountid=13360,OH
4260,cap_and_trade,U.S. should continue to pursue clean-coal,"Katlic, Jack","Telegraph - Forum; Bucyrus, Ohio","Sep 15, 2008","Bucyrus, Ohio",,OPINION,https://www.proquest.com/newspapers/u-s-should-continue-pursue-clean-coal/docview/442815365/se-2?accountid=13360,OH
4272,cap_and_trade,Views from the nation,,"Daily Record; Wooster, Ohio","Jun 5, 2015","Wooster, Ohio",A.4,A,https://www.proquest.com/newspapers/views-nation/docview/1686210271/se-2?accountid=13360,OH
4318,cap_and_trade,Ban on coal-fired plants hits block,,"Times Recorder; Zanesville, Ohio","May 30, 2015","Zanesville, Ohio",6,A,https://www.proquest.com/newspapers/ban-on-coal-fired-plants-hits-block/docview/1684200569/se-2?accountid=13360,OH
4383,cap_and_trade,Boccieri is out and Renacci on way to D.C.,"Warren, Bobby","Daily Record; Wooster, Ohio","Nov 3, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/boccieri-is-out-renacci-on-way-d-c/docview/762407307/se-2?accountid=13360,OH
4422,cap_and_trade,California shows a Green New Deal can work,"BALUSIK, CHRISTOPHER","Lancaster Eagle - Gazette; Lancaster, Ohio","Apr 26, 2019","Lancaster, Ohio",A.6,News,https://www.proquest.com/newspapers/california-shows-green-new-deal-can-work/docview/2214876032/se-2?accountid=13360,OH
4427,cap_and_trade,"Jonathan Riskind: Brown, Voinovich have issues with taxing emissions","Riskind, Jonathan","Lima News; Lima, Ohio","Jul 02, 2010","Lima, Ohio",,Columns,https://www.proquest.com/newspapers/jonathan-riskind-brown-voinovich-have-issues-with/docview/578295966/se-2?accountid=13360,OH
4602,cap_and_trade,EPA plan to ban coal-fired plants hits roadblock,,"News Journal; Mansfield, Ohio","May 30, 2015","Mansfield, Ohio",5,A,https://www.proquest.com/newspapers/epa-plan-ban-coal-fired-plants-hits-roadblock/docview/1684199028/se-2?accountid=13360,OH
4629,cap_and_trade,Plan to ban coal-fired plants hits snag,,"Chillicothe Gazette; Chillicothe, Ohio","May 31, 2015","Chillicothe, Ohio",9,A,https://www.proquest.com/newspapers/plan-ban-coal-fired-plants-hits-snag/docview/1684277330/se-2?accountid=13360,OH
4779,cap_and_trade,Duke head energizes jobs growth,"Holthaus, David","Cincinnati Enquirer; Cincinnati, Ohio","Dec 25, 2009","Cincinnati, Ohio",,BIZ,https://www.proquest.com/newspapers/duke-head-energizes-jobs-growth/docview/237671230/se-2?accountid=13360,OH
4923,cap_and_trade,Is America wimping out on climate change?,"Henry, Tom","The Blade; Toledo, Ohio","Sep 27, 2009","Toledo, Ohio",B.2,Behind the News,https://www.proquest.com/newspapers/is-america-wimping-out-on-climate-change/docview/380833100/se-2?accountid=13360,OH
4980,cap_and_trade,"Study finds political beliefs affect dating choices: Red, blue color our love life","Stevens, Heidi","The Blade; Toledo, Ohio","Apr 8, 2012","Toledo, Ohio",,Culture,https://www.proquest.com/newspapers/study-finds-political-beliefs-affect-dating/docview/1039400151/se-2?accountid=13360,OH
5034,cap_and_trade,READERS' FORUM,Anonymous,"The Blade; Toledo, Ohio","Sep 30, 2010","Toledo, Ohio",A.8,PAGES OF OPNION,https://www.proquest.com/newspapers/readers-forum/docview/819570227/se-2?accountid=13360,OH
5081,cap_and_trade,WHERE THEY STAND ON THE ISSUES,Anonymous,"The Blade; Toledo, Ohio","Mar 2, 2008","Toledo, Ohio",B.2,Behind the News,https://www.proquest.com/newspapers/where-they-stand-on-issues/docview/380728495/se-2?accountid=13360,OH
5128,cap_and_trade,Hydrogen-powered buses coming to Calif.: $12.5M grant's fueling station may spur more fuel cell vehicles,"Roth, Sammy","The Advocate; Newark, Ohio","Apr 30, 2017","Newark, Ohio",B.7,News,https://www.proquest.com/newspapers/hydrogen-powered-buses-coming-calif/docview/1893121757/se-2?accountid=13360,OH
5175,cap_and_trade,READERS' FORUM,Anonymous,"The Blade; Toledo, Ohio","Oct 24, 2010","Toledo, Ohio",B.4,Pages of Opinion,https://www.proquest.com/newspapers/readers-forum/docview/847253751/se-2?accountid=13360,OH
5219,cap_and_trade,READERS' FORUM,Anonymous,"The Blade; Toledo, Ohio","Dec 1, 2008","Toledo, Ohio",A.6,Pages of Opinion,https://www.proquest.com/newspapers/readers-forum/docview/380789105/se-2?accountid=13360,OH
5243,cap_and_trade,EPA seeks 30 percent cut in greenhouse gases,"Bruggers, James","Cincinnati Enquirer; Cincinnati, Ohio","Jun 3, 2014","Cincinnati, Ohio",1,A,https://www.proquest.com/newspapers/epa-seeks-30-percent-cut-greenhouse-gases/docview/1531450907/se-2?accountid=13360,OH
5254,cap_and_trade,The care is tops; costs are the issue,"Hider, Linda","Daily Record; Wooster, Ohio","Oct 20, 2009","Wooster, Ohio",,,https://www.proquest.com/newspapers/care-is-tops-costs-are-issue/docview/375792791/se-2?accountid=13360,OH
5492,cap_and_trade,STATE-BY-STATE,News across the USA,"Dayton Daily News; Dayton, Ohio","Oct 4, 2016","Dayton, Ohio",Z.4,USA Today,https://www.proquest.com/newspapers/state/docview/1825438466/se-2?accountid=13360,OH
5501,cap_and_trade,Letters to the Editor: [1],"Kendle, Jeanine","Daily Record; Wooster, Ohio","Apr 23, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/letters-editor/docview/89201986/se-2?accountid=13360,OH
