,0
67,https://www.proquest.com/usnews/docview/2437634985/citation/F36EBAD6D5134F32PQ/63?accountid=13360
68,https://www.proquest.com/usnews/docview/2508632358/citation/F36EBAD6D5134F32PQ/64?accountid=13360
69,https://www.proquest.com/usnews/docview/2513392689/citation/F36EBAD6D5134F32PQ/65?accountid=13360
70,https://www.proquest.com/usnews/docview/2437576772/citation/F36EBAD6D5134F32PQ/66?accountid=13360
71,https://www.proquest.com/usnews/docview/1930032796/citation/F36EBAD6D5134F32PQ/68?accountid=13360
72,https://www.proquest.com/usnews/docview/1930033261/citation/F36EBAD6D5134F32PQ/70?accountid=13360
73,https://www.proquest.com/usnews/docview/917561570/citation/F36EBAD6D5134F32PQ/71?accountid=13360
74,https://www.proquest.com/usnews/docview/1930033265/citation/F36EBAD6D5134F32PQ/72?accountid=13360
75,https://www.proquest.com/usnews/docview/2437600172/citation/F36EBAD6D5134F32PQ/75?accountid=13360
76,https://www.proquest.com/usnews/docview/2478914709/citation/F36EBAD6D5134F32PQ/76?accountid=13360
77,https://www.proquest.com/usnews/docview/2213391331/citation/F36EBAD6D5134F32PQ/78?accountid=13360
78,https://www.proquest.com/usnews/docview/1971184307/citation/F36EBAD6D5134F32PQ/79?accountid=13360
79,https://www.proquest.com/usnews/docview/2466461519/citation/F36EBAD6D5134F32PQ/80?accountid=13360
80,https://www.proquest.com/usnews/docview/2210936584/abstract/F36EBAD6D5134F32PQ/89?accountid=13360
81,https://www.proquest.com/usnews/docview/437339970/abstract/F36EBAD6D5134F32PQ/90?accountid=13360
82,https://www.proquest.com/usnews/docview/745751520/abstract/F36EBAD6D5134F32PQ/91?accountid=13360
83,https://www.proquest.com/usnews/docview/1669445367/abstract/F36EBAD6D5134F32PQ/93?accountid=13360
84,https://www.proquest.com/usnews/docview/1849914935/abstract/F36EBAD6D5134F32PQ/97?accountid=13360
85,https://www.proquest.com/usnews/docview/922179358/abstract/F36EBAD6D5134F32PQ/98?accountid=13360
86,https://www.proquest.com/usnews/docview/1803495525/abstract/F36EBAD6D5134F32PQ/99?accountid=13360
87,https://www.proquest.com/usnews/docview/860712681/abstract/F36EBAD6D5134F32PQ/100?accountid=13360
88,https://www.proquest.com/usnews/docview/2024721479/citation/F36EBAD6D5134F32PQ/81?accountid=13360
89,https://www.proquest.com/usnews/docview/2024944124/citation/F36EBAD6D5134F32PQ/82?accountid=13360
90,https://www.proquest.com/usnews/docview/2494661988/citation/F36EBAD6D5134F32PQ/83?accountid=13360
91,https://www.proquest.com/usnews/docview/2024946081/citation/F36EBAD6D5134F32PQ/84?accountid=13360
92,https://www.proquest.com/usnews/docview/2025256734/citation/F36EBAD6D5134F32PQ/85?accountid=13360
93,https://www.proquest.com/usnews/docview/2483592886/citation/F36EBAD6D5134F32PQ/86?accountid=13360
94,https://www.proquest.com/usnews/docview/2034929923/citation/F36EBAD6D5134F32PQ/87?accountid=13360
95,https://www.proquest.com/usnews/docview/2522513454/citation/F36EBAD6D5134F32PQ/88?accountid=13360
96,https://www.proquest.com/usnews/docview/1890513967/citation/F36EBAD6D5134F32PQ/92?accountid=13360
97,https://www.proquest.com/usnews/docview/2508012267/citation/F36EBAD6D5134F32PQ/94?accountid=13360
98,https://www.proquest.com/usnews/docview/2507022344/citation/F36EBAD6D5134F32PQ/95?accountid=13360
99,https://www.proquest.com/usnews/docview/1016800920/citation/F36EBAD6D5134F32PQ/96?accountid=13360
100,https://www.proquest.com/usnews/docview/749850980/abstract/F36EBAD6D5134F32PQ/101?accountid=13360
101,https://www.proquest.com/usnews/docview/917949348/abstract/F36EBAD6D5134F32PQ/102?accountid=13360
102,https://www.proquest.com/usnews/docview/437932297/abstract/F36EBAD6D5134F32PQ/107?accountid=13360
103,https://www.proquest.com/usnews/docview/897807957/abstract/F36EBAD6D5134F32PQ/108?accountid=13360
104,https://www.proquest.com/usnews/docview/1669445496/abstract/F36EBAD6D5134F32PQ/109?accountid=13360
105,https://www.proquest.com/usnews/docview/1817491684/abstract/F36EBAD6D5134F32PQ/112?accountid=13360
106,https://www.proquest.com/usnews/docview/1839136788/abstract/F36EBAD6D5134F32PQ/114?accountid=13360
107,https://www.proquest.com/usnews/docview/331545808/abstract/F36EBAD6D5134F32PQ/115?accountid=13360
108,https://www.proquest.com/usnews/docview/917735663/abstract/F36EBAD6D5134F32PQ/117?accountid=13360
109,https://www.proquest.com/usnews/docview/275723596/abstract/F36EBAD6D5134F32PQ/118?accountid=13360
110,https://www.proquest.com/usnews/docview/1912085081/citation/F36EBAD6D5134F32PQ/103?accountid=13360
111,https://www.proquest.com/usnews/docview/1905110424/citation/F36EBAD6D5134F32PQ/104?accountid=13360
112,https://www.proquest.com/usnews/docview/856958928/citation/F36EBAD6D5134F32PQ/105?accountid=13360
113,https://www.proquest.com/usnews/docview/1905370764/citation/F36EBAD6D5134F32PQ/106?accountid=13360
114,https://www.proquest.com/usnews/docview/1905129084/citation/F36EBAD6D5134F32PQ/110?accountid=13360
115,https://www.proquest.com/usnews/docview/2390112327/citation/F36EBAD6D5134F32PQ/111?accountid=13360
116,https://www.proquest.com/usnews/docview/1905381687/citation/F36EBAD6D5134F32PQ/113?accountid=13360
117,https://www.proquest.com/usnews/docview/2508006582/citation/F36EBAD6D5134F32PQ/116?accountid=13360
118,https://www.proquest.com/usnews/docview/1905384433/citation/F36EBAD6D5134F32PQ/119?accountid=13360
119,https://www.proquest.com/usnews/docview/1905370492/citation/F36EBAD6D5134F32PQ/120?accountid=13360
120,https://www.proquest.com/usnews/docview/1836715938/abstract/F36EBAD6D5134F32PQ/121?accountid=13360
121,https://www.proquest.com/usnews/docview/1511532075/abstract/F36EBAD6D5134F32PQ/122?accountid=13360
122,https://www.proquest.com/usnews/docview/919841293/abstract/F36EBAD6D5134F32PQ/124?accountid=13360
123,https://www.proquest.com/usnews/docview/437926032/abstract/F36EBAD6D5134F32PQ/126?accountid=13360
124,https://www.proquest.com/usnews/docview/1830255755/abstract/F36EBAD6D5134F32PQ/127?accountid=13360
125,https://www.proquest.com/usnews/docview/1822034492/abstract/F36EBAD6D5134F32PQ/128?accountid=13360
126,https://www.proquest.com/usnews/docview/390567631/abstract/F36EBAD6D5134F32PQ/129?accountid=13360
127,https://www.proquest.com/usnews/docview/404392198/abstract/F36EBAD6D5134F32PQ/131?accountid=13360
128,https://www.proquest.com/usnews/docview/856948374/abstract/F36EBAD6D5134F32PQ/139?accountid=13360
129,https://www.proquest.com/usnews/docview/817462346/abstract/F36EBAD6D5134F32PQ/140?accountid=13360
130,https://www.proquest.com/usnews/docview/2501231398/citation/F36EBAD6D5134F32PQ/123?accountid=13360
131,https://www.proquest.com/usnews/docview/2294873253/citation/F36EBAD6D5134F32PQ/125?accountid=13360
132,https://www.proquest.com/usnews/docview/2048852308/citation/F36EBAD6D5134F32PQ/130?accountid=13360
133,https://www.proquest.com/usnews/docview/1125680083/citation/F36EBAD6D5134F32PQ/132?accountid=13360
134,https://www.proquest.com/usnews/docview/2501276667/citation/F36EBAD6D5134F32PQ/133?accountid=13360
135,https://www.proquest.com/usnews/docview/2479359129/citation/F36EBAD6D5134F32PQ/134?accountid=13360
136,https://www.proquest.com/usnews/docview/2479021131/citation/F36EBAD6D5134F32PQ/135?accountid=13360
137,https://www.proquest.com/usnews/docview/2048881859/citation/F36EBAD6D5134F32PQ/136?accountid=13360
138,https://www.proquest.com/usnews/docview/2166470710/citation/F36EBAD6D5134F32PQ/137?accountid=13360
139,https://www.proquest.com/usnews/docview/2507407367/citation/F36EBAD6D5134F32PQ/138?accountid=13360
140,https://www.proquest.com/usnews/docview/917580137/abstract/F36EBAD6D5134F32PQ/150?accountid=13360
141,https://www.proquest.com/usnews/docview/917927498/abstract/F36EBAD6D5134F32PQ/152?accountid=13360
142,https://www.proquest.com/usnews/docview/917622900/abstract/F36EBAD6D5134F32PQ/153?accountid=13360
143,https://www.proquest.com/usnews/docview/918972605/abstract/F36EBAD6D5134F32PQ/154?accountid=13360
144,https://www.proquest.com/usnews/docview/918517507/abstract/F36EBAD6D5134F32PQ/155?accountid=13360
145,https://www.proquest.com/usnews/docview/917708529/abstract/F36EBAD6D5134F32PQ/157?accountid=13360
146,https://www.proquest.com/usnews/docview/2507119304/citation/F36EBAD6D5134F32PQ/141?accountid=13360
147,https://www.proquest.com/usnews/docview/2221093949/citation/F36EBAD6D5134F32PQ/142?accountid=13360
148,https://www.proquest.com/usnews/docview/2234499717/citation/F36EBAD6D5134F32PQ/143?accountid=13360
149,https://www.proquest.com/usnews/docview/2466404426/citation/F36EBAD6D5134F32PQ/144?accountid=13360
150,https://www.proquest.com/usnews/docview/2435073212/citation/F36EBAD6D5134F32PQ/145?accountid=13360
151,https://www.proquest.com/usnews/docview/2434919930/citation/F36EBAD6D5134F32PQ/146?accountid=13360
152,https://www.proquest.com/usnews/docview/2451445915/citation/F36EBAD6D5134F32PQ/147?accountid=13360
153,https://www.proquest.com/usnews/docview/2454051007/citation/F36EBAD6D5134F32PQ/148?accountid=13360
154,https://www.proquest.com/usnews/docview/2104115732/citation/F36EBAD6D5134F32PQ/149?accountid=13360
155,https://www.proquest.com/usnews/docview/917550247/citation/F36EBAD6D5134F32PQ/151?accountid=13360
156,https://www.proquest.com/usnews/docview/917512220/citation/F36EBAD6D5134F32PQ/156?accountid=13360
